quote_date,shop_code,item_id_raw,region,price,indicator_box,item_id,description,region_name
2005-12-01,307.0,640406,8.0,66.5,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2014-11-01,372.0,640406,9.0,44.450001,,640406,HOTEL 1 NIGHT PRICE,North West
2013-08-01,303.0,640406,12.0,65.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2016-12-01,394.0,640406,12.0,72.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2015-08-01,540.0,640406,2.0,40.0,,640406,HOTEL 1 NIGHT PRICE,London
2011-09-01,5001.0,640406,3.0,178.8,Q,640406,HOTEL 1 NIGHT PRICE,South East
2023-11-01,14601.0,640406,8.0,101.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2018-04-01,15453.0,640406,12.0,70.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2019-08-01,544.0,640406,2.0,162.75999,,640406,HOTEL 1 NIGHT PRICE,London
2007-04-01,513.0,640406,9.0,20.0,,640406,HOTEL 1 NIGHT PRICE,North West
2005-07-01,295.0,640406,5.0,69.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2018-11-01,5271.0,640406,4.0,28.16,,640406,HOTEL 1 NIGHT PRICE,South West
2018-12-01,378.0,640406,7.0,147.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2020-08-01,544.0,640406,2.0,105.0,,640406,HOTEL 1 NIGHT PRICE,London
2018-05-01,15452.0,640406,5.0,129.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2007-12-01,147.0,640406,10.0,34.5,,640406,HOTEL 1 NIGHT PRICE,North
2019-04-01,14594.0,640406,2.0,130.0,,640406,HOTEL 1 NIGHT PRICE,London
2021-07-01,16599.0,640406,3.0,42.0,,640406,HOTEL 1 NIGHT PRICE,South East
2008-03-01,507.0,640406,3.0,100.0,,640406,HOTEL 1 NIGHT PRICE,South East
2017-09-01,466.0,640406,5.0,100.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2016-10-01,544.0,640406,2.0,162.0,,640406,HOTEL 1 NIGHT PRICE,London
2008-05-01,512.0,640406,11.0,45.0,,640406,HOTEL 1 NIGHT PRICE,Wales
2008-10-01,307.0,640406,12.0,104.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2021-10-01,5226.0,640406,2.0,125.5,,640406,HOTEL 1 NIGHT PRICE,London
2018-03-01,15217.0,640406,9.0,137.0,,640406,HOTEL 1 NIGHT PRICE,North West
2008-10-01,504.0,640406,3.0,140.0,,640406,HOTEL 1 NIGHT PRICE,South East
2022-05-01,335.0,640406,12.0,55.200001,,640406,HOTEL 1 NIGHT PRICE,Scotland
2018-01-01,5028.0,640406,8.0,45.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2024-02-01,5084.0,640406,3.0,121.99,,640406,HOTEL 1 NIGHT PRICE,South East
2012-04-01,543.0,640406,2.0,88.0,,640406,HOTEL 1 NIGHT PRICE,London
2023-02-01,18022.0,640406,13.0,169.0,,640406,HOTEL 1 NIGHT PRICE,Northern Ireland
2015-07-01,14355.0,640406,9.0,50.0,,640406,HOTEL 1 NIGHT PRICE,North West
2012-04-01,5007.0,640406,9.0,104.0,,640406,HOTEL 1 NIGHT PRICE,North West
2005-08-01,168.0,640406,10.0,90.0,,640406,HOTEL 1 NIGHT PRICE,North
2014-03-01,5106.0,640406,9.0,74.25,,640406,HOTEL 1 NIGHT PRICE,North West
2020-02-01,14598.0,640406,4.0,112.0,,640406,HOTEL 1 NIGHT PRICE,South West
2007-03-01,400.0,640406,7.0,119.0,C,640406,HOTEL 1 NIGHT PRICE,West Midlands
2009-06-01,412.0,640406,5.0,55.900002,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2011-07-01,191.0,640406,7.0,57.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2007-11-01,243.0,640406,9.0,49.950001,,640406,HOTEL 1 NIGHT PRICE,North West
2008-12-01,504.0,640406,8.0,78.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2005-06-01,447.0,640406,8.0,118.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2022-12-01,372.0,640406,9.0,63.490002,,640406,HOTEL 1 NIGHT PRICE,North West
2022-01-01,268.0,640406,11.0,61.0,,640406,HOTEL 1 NIGHT PRICE,Wales
2008-04-01,502.0,640406,5.0,60.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2015-03-01,287.0,640406,7.0,118.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2023-08-01,16063.0,640406,5.0,85.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2006-09-01,526.0,640406,4.0,125.0,,640406,HOTEL 1 NIGHT PRICE,South West
2005-03-01,221.0,640406,7.0,55.450001,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2024-02-01,18663.0,640406,4.0,80.099998,,640406,HOTEL 1 NIGHT PRICE,South West
2018-04-01,372.0,640406,9.0,75.25,,640406,HOTEL 1 NIGHT PRICE,North West
2012-11-01,5133.0,640406,9.0,40.0,,640406,HOTEL 1 NIGHT PRICE,North West
2016-03-01,674.0,640406,3.0,62.5,,640406,HOTEL 1 NIGHT PRICE,South East
2007-09-01,335.0,640406,12.0,55.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2018-05-01,400.0,640406,7.0,131.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2019-01-01,5105.0,640406,13.0,57.0,,640406,HOTEL 1 NIGHT PRICE,Northern Ireland
2008-02-01,303.0,640406,12.0,55.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2013-09-01,464.0,640406,5.0,50.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2024-06-01,14310.0,640406,2.0,59.0,,640406,HOTEL 1 NIGHT PRICE,London
2007-11-01,356.0,640406,9.0,55.0,,640406,HOTEL 1 NIGHT PRICE,North West
2016-05-01,5039.0,640406,8.0,59.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2013-01-01,5046.0,640406,3.0,105.0,,640406,HOTEL 1 NIGHT PRICE,South East
2017-06-01,5001.0,640406,8.0,142.5,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2014-07-01,466.0,640406,5.0,75.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2006-04-01,372.0,640406,9.0,49.950001,,640406,HOTEL 1 NIGHT PRICE,North West
2021-12-01,5073.0,640406,3.0,89.0,,640406,HOTEL 1 NIGHT PRICE,South East
2007-08-01,297.0,640406,5.0,85.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2014-02-01,303.0,640406,12.0,60.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2007-03-01,502.0,640406,7.0,87.0,C,640406,HOTEL 1 NIGHT PRICE,West Midlands
2006-01-01,326.0,640406,4.0,45.0,,640406,HOTEL 1 NIGHT PRICE,South West
2006-03-01,464.0,640406,5.0,45.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2007-01-01,504.0,640406,8.0,58.5,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2012-11-01,5271.0,640406,4.0,37.5,,640406,HOTEL 1 NIGHT PRICE,South West
2010-07-01,519.0,640406,2.0,75.0,,640406,HOTEL 1 NIGHT PRICE,London
2006-10-01,374.0,640406,4.0,50.0,,640406,HOTEL 1 NIGHT PRICE,South West
2022-03-01,5133.0,640406,9.0,56.0,,640406,HOTEL 1 NIGHT PRICE,North West
2017-11-01,5031.0,640406,6.0,60.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2007-11-01,446.0,640406,8.0,139.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2024-01-01,544.0,640406,2.0,172.75,,640406,HOTEL 1 NIGHT PRICE,London
2021-12-01,5003.0,640406,8.0,58.240002,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2016-07-01,5012.0,640406,10.0,40.0,,640406,HOTEL 1 NIGHT PRICE,North
2009-01-01,503.0,640406,3.0,80.0,,640406,HOTEL 1 NIGHT PRICE,South East
2008-01-01,733.0,640406,3.0,131.0,Q,640406,HOTEL 1 NIGHT PRICE,South East
2015-05-01,517.0,640406,2.0,95.0,,640406,HOTEL 1 NIGHT PRICE,London
2021-10-01,14598.0,640406,4.0,83.0,,640406,HOTEL 1 NIGHT PRICE,South West
2013-11-01,542.0,640406,2.0,154.0,,640406,HOTEL 1 NIGHT PRICE,London
2005-08-01,395.0,640406,12.0,130.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2016-12-01,5012.0,640406,10.0,40.0,,640406,HOTEL 1 NIGHT PRICE,North
2012-10-01,335.0,640406,12.0,50.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2011-02-01,5271.0,640406,4.0,25.0,,640406,HOTEL 1 NIGHT PRICE,South West
2014-04-01,5059.0,640406,9.0,69.0,,640406,HOTEL 1 NIGHT PRICE,North West
2023-07-01,18019.0,640406,5.0,205.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2013-03-01,5026.0,640406,7.0,150.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2015-04-01,733.0,640406,3.0,155.0,,640406,HOTEL 1 NIGHT PRICE,South East
2009-02-01,532.0,640406,12.0,55.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2012-04-01,370.0,640406,9.0,25.0,,640406,HOTEL 1 NIGHT PRICE,North West
2006-11-01,504.0,640406,5.0,45.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2020-02-01,5050.0,640406,2.0,590.0,,640406,HOTEL 1 NIGHT PRICE,London
2016-07-01,540.0,640406,2.0,45.0,,640406,HOTEL 1 NIGHT PRICE,London
2014-02-01,5050.0,640406,2.0,552.0,,640406,HOTEL 1 NIGHT PRICE,London
2008-06-01,466.0,640406,5.0,60.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2008-09-01,502.0,640406,7.0,110.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2007-11-01,728.0,640406,3.0,65.0,,640406,HOTEL 1 NIGHT PRICE,South East
2020-03-01,5101.0,640406,9.0,78.0,,640406,HOTEL 1 NIGHT PRICE,North West
2007-06-01,675.0,640406,9.0,62.5,,640406,HOTEL 1 NIGHT PRICE,North West
2011-06-01,5297.0,640406,2.0,60.950001,,640406,HOTEL 1 NIGHT PRICE,London
2011-03-01,5120.0,640406,3.0,65.0,,640406,HOTEL 1 NIGHT PRICE,South East
2014-06-01,441.0,640406,4.0,30.0,,640406,HOTEL 1 NIGHT PRICE,South West
2011-12-01,323.0,640406,5.0,69.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2013-04-01,5120.0,640406,3.0,79.0,,640406,HOTEL 1 NIGHT PRICE,South East
2023-09-01,16103.0,640406,8.0,95.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2014-03-01,466.0,640406,5.0,65.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2006-06-01,440.0,640406,4.0,25.0,,640406,HOTEL 1 NIGHT PRICE,South West
2008-08-01,506.0,640406,3.0,29.0,,640406,HOTEL 1 NIGHT PRICE,South East
2006-12-01,509.0,640406,11.0,65.110001,,640406,HOTEL 1 NIGHT PRICE,Wales
2007-11-01,513.0,640406,9.0,25.0,,640406,HOTEL 1 NIGHT PRICE,North West
2010-08-01,268.0,640406,11.0,45.0,Q,640406,HOTEL 1 NIGHT PRICE,Wales
2016-08-01,326.0,640406,4.0,55.0,,640406,HOTEL 1 NIGHT PRICE,South West
2015-10-01,224.0,640406,6.0,50.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2011-03-01,5006.0,640406,9.0,45.0,,640406,HOTEL 1 NIGHT PRICE,North West
2014-02-01,5120.0,640406,7.0,79.25,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2022-04-01,16065.0,640406,5.0,135.5,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2011-12-01,5064.0,640406,7.0,39.5,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2012-07-01,326.0,640406,4.0,45.0,,640406,HOTEL 1 NIGHT PRICE,South West
2023-01-01,18025.0,640406,8.0,87.989998,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2006-12-01,378.0,640406,7.0,45.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2007-03-01,412.0,640406,5.0,85.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2016-04-01,5291.0,640406,2.0,90.0,,640406,HOTEL 1 NIGHT PRICE,London
2016-11-01,542.0,640406,2.0,70.0,,640406,HOTEL 1 NIGHT PRICE,London
2014-03-01,5117.0,640406,10.0,69.0,,640406,HOTEL 1 NIGHT PRICE,North
2024-03-01,19199.0,640406,3.0,100.0,,640406,HOTEL 1 NIGHT PRICE,South East
2015-05-01,296.0,640406,5.0,36.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2010-12-01,5026.0,640406,7.0,89.949997,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2009-06-01,528.0,640406,2.0,316.25,S,640406,HOTEL 1 NIGHT PRICE,London
2019-11-01,5012.0,640406,10.0,52.0,,640406,HOTEL 1 NIGHT PRICE,North
2023-05-01,167.0,640406,10.0,65.5,,640406,HOTEL 1 NIGHT PRICE,North
2006-08-01,526.0,640406,4.0,35.0,,640406,HOTEL 1 NIGHT PRICE,South West
2016-06-01,210.0,640406,8.0,84.5,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2012-04-01,243.0,640406,9.0,55.0,,640406,HOTEL 1 NIGHT PRICE,North West
2008-11-01,532.0,640406,12.0,45.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2016-02-01,372.0,640406,9.0,72.949997,,640406,HOTEL 1 NIGHT PRICE,North West
2011-11-01,5084.0,640406,3.0,75.989998,,640406,HOTEL 1 NIGHT PRICE,South East
2005-11-01,729.0,640406,3.0,145.0,,640406,HOTEL 1 NIGHT PRICE,South East
2005-10-01,296.0,640406,5.0,35.25,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2005-08-01,507.0,640406,3.0,35.0,,640406,HOTEL 1 NIGHT PRICE,South East
2015-04-01,221.0,640406,7.0,51.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2006-06-01,505.0,640406,5.0,25.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2006-09-01,167.0,640406,10.0,69.5,,640406,HOTEL 1 NIGHT PRICE,North
2012-10-01,412.0,640406,5.0,58.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2008-11-01,505.0,640406,3.0,94.5,,640406,HOTEL 1 NIGHT PRICE,South East
2007-02-01,525.0,640406,3.0,45.0,,640406,HOTEL 1 NIGHT PRICE,South East
2013-02-01,5035.0,640406,3.0,79.5,,640406,HOTEL 1 NIGHT PRICE,South East
2005-05-01,243.0,640406,6.0,65.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2013-01-01,5291.0,640406,2.0,60.0,,640406,HOTEL 1 NIGHT PRICE,London
2010-08-01,5297.0,640406,2.0,50.0,S,640406,HOTEL 1 NIGHT PRICE,London
2014-02-01,5101.0,640406,10.0,42.5,,640406,HOTEL 1 NIGHT PRICE,North
2022-07-01,374.0,640406,4.0,70.0,,640406,HOTEL 1 NIGHT PRICE,South West
2015-10-01,5004.0,640406,8.0,52.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2012-11-01,5106.0,640406,9.0,89.0,,640406,HOTEL 1 NIGHT PRICE,North West
2016-04-01,5247.0,640406,2.0,257.0,,640406,HOTEL 1 NIGHT PRICE,London
2012-12-01,510.0,640406,7.0,85.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2022-09-01,5180.0,640406,12.0,154.8,,640406,HOTEL 1 NIGHT PRICE,Scotland
2012-01-01,5064.0,640406,7.0,30.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2005-09-01,674.0,640406,3.0,35.0,,640406,HOTEL 1 NIGHT PRICE,South East
2019-12-01,664.0,640406,2.0,37.0,,640406,HOTEL 1 NIGHT PRICE,London
2008-10-01,511.0,640406,13.0,160.0,,640406,HOTEL 1 NIGHT PRICE,Northern Ireland
2013-01-01,673.0,640406,9.0,65.0,,640406,HOTEL 1 NIGHT PRICE,North West
2020-02-01,466.0,640406,5.0,69.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2007-03-01,503.0,640406,8.0,70.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2012-02-01,5028.0,640406,8.0,35.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2014-11-01,441.0,640406,4.0,30.0,,640406,HOTEL 1 NIGHT PRICE,South West
2013-02-01,255.0,640406,6.0,69.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2010-03-01,5043.0,640406,5.0,65.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2014-09-01,287.0,640406,7.0,115.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2005-03-01,268.0,640406,11.0,58.0,,640406,HOTEL 1 NIGHT PRICE,Wales
2021-10-01,5246.0,640406,2.0,110.0,,640406,HOTEL 1 NIGHT PRICE,London
2015-01-01,5084.0,640406,3.0,94.75,,640406,HOTEL 1 NIGHT PRICE,South East
2011-06-01,398.0,640406,4.0,40.0,,640406,HOTEL 1 NIGHT PRICE,South West
2023-04-01,18662.0,640406,3.0,79.0,,640406,HOTEL 1 NIGHT PRICE,South East
2012-09-01,224.0,640406,6.0,50.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2006-12-01,395.0,640406,12.0,110.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2018-07-01,15483.0,640406,4.0,60.0,,640406,HOTEL 1 NIGHT PRICE,South West
2023-09-01,15689.0,640406,13.0,205.0,,640406,HOTEL 1 NIGHT PRICE,Northern Ireland
2018-08-01,16107.0,640406,12.0,208.5,,640406,HOTEL 1 NIGHT PRICE,Scotland
2018-10-01,664.0,640406,2.0,71.25,,640406,HOTEL 1 NIGHT PRICE,London
2019-08-01,5028.0,640406,8.0,45.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2008-03-01,534.0,640406,5.0,68.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2005-04-01,356.0,640406,9.0,49.0,,640406,HOTEL 1 NIGHT PRICE,North West
2013-09-01,673.0,640406,3.0,87.0,,640406,HOTEL 1 NIGHT PRICE,South East
2005-02-01,191.0,640406,7.0,70.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2012-09-01,5035.0,640406,3.0,124.95,,640406,HOTEL 1 NIGHT PRICE,South East
2015-04-01,282.0,640406,5.0,35.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2010-07-01,5112.0,640406,13.0,93.0,Q,640406,HOTEL 1 NIGHT PRICE,Northern Ireland
2011-03-01,372.0,640406,9.0,53.799999,,640406,HOTEL 1 NIGHT PRICE,North West
2006-06-01,500.0,640406,9.0,40.0,,640406,HOTEL 1 NIGHT PRICE,North West
2017-09-01,5084.0,640406,3.0,101.99,,640406,HOTEL 1 NIGHT PRICE,South East
2015-12-01,5105.0,640406,13.0,65.0,,640406,HOTEL 1 NIGHT PRICE,Northern Ireland
2020-02-01,5122.0,640406,11.0,65.0,,640406,HOTEL 1 NIGHT PRICE,Wales
2005-02-01,335.0,640406,12.0,47.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2019-10-01,5003.0,640406,8.0,65.239998,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2006-04-01,528.0,640406,2.0,205.63,,640406,HOTEL 1 NIGHT PRICE,London
2012-08-01,161.0,640406,4.0,75.0,,640406,HOTEL 1 NIGHT PRICE,South West
2019-05-01,15671.0,640406,11.0,48.0,,640406,HOTEL 1 NIGHT PRICE,Wales
2015-12-01,654.0,640406,2.0,320.0,,640406,HOTEL 1 NIGHT PRICE,London
2019-10-01,541.0,640406,2.0,217.5,,640406,HOTEL 1 NIGHT PRICE,London
2009-04-01,525.0,640406,3.0,50.0,,640406,HOTEL 1 NIGHT PRICE,South East
2009-01-01,673.0,640406,9.0,50.0,,640406,HOTEL 1 NIGHT PRICE,North West
2007-03-01,673.0,640406,3.0,64.0,,640406,HOTEL 1 NIGHT PRICE,South East
2014-10-01,540.0,640406,2.0,45.0,,640406,HOTEL 1 NIGHT PRICE,London
2011-07-01,5120.0,640406,7.0,69.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2017-05-01,5291.0,640406,2.0,60.0,,640406,HOTEL 1 NIGHT PRICE,London
2018-03-01,5026.0,640406,7.0,199.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2016-10-01,221.0,640406,7.0,100.0,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2010-11-01,5004.0,640406,8.0,35.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2010-01-01,5224.0,640406,2.0,50.0,S,640406,HOTEL 1 NIGHT PRICE,London
2007-07-01,515.0,640406,2.0,25.0,,640406,HOTEL 1 NIGHT PRICE,London
2011-11-01,730.0,640406,3.0,95.0,,640406,HOTEL 1 NIGHT PRICE,South East
2010-12-01,373.0,640406,9.0,80.0,,640406,HOTEL 1 NIGHT PRICE,North West
2022-06-01,5117.0,640406,10.0,144.0,,640406,HOTEL 1 NIGHT PRICE,North
2005-12-01,355.0,640406,9.0,45.0,,640406,HOTEL 1 NIGHT PRICE,North West
2010-09-01,5257.0,640406,3.0,70.0,,640406,HOTEL 1 NIGHT PRICE,South East
2022-04-01,5323.0,640406,12.0,70.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2011-12-01,5099.0,640406,11.0,59.0,,640406,HOTEL 1 NIGHT PRICE,Wales
2013-09-01,303.0,640406,12.0,65.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2013-08-01,518.0,640406,2.0,276.0,,640406,HOTEL 1 NIGHT PRICE,London
2020-08-01,15450.0,640406,2.0,289.0,,640406,HOTEL 1 NIGHT PRICE,London
2014-02-01,374.0,640406,4.0,59.5,,640406,HOTEL 1 NIGHT PRICE,South West
2015-03-01,5035.0,640406,3.0,105.0,,640406,HOTEL 1 NIGHT PRICE,South East
2012-08-01,220.0,640406,10.0,40.0,,640406,HOTEL 1 NIGHT PRICE,North
2014-11-01,340.0,640406,12.0,35.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2012-11-01,5112.0,640406,13.0,161.0,,640406,HOTEL 1 NIGHT PRICE,Northern Ireland
2018-09-01,642.0,640406,9.0,145.0,,640406,HOTEL 1 NIGHT PRICE,North West
2016-01-01,323.0,640406,5.0,88.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2006-02-01,502.0,640406,9.0,40.0,,640406,HOTEL 1 NIGHT PRICE,North West
2018-05-01,664.0,640406,2.0,35.0,,640406,HOTEL 1 NIGHT PRICE,London
2016-11-01,296.0,640406,5.0,30.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2005-06-01,466.0,640406,5.0,48.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2018-08-01,148.0,640406,10.0,70.0,,640406,HOTEL 1 NIGHT PRICE,North
2007-03-01,471.0,640406,9.0,35.0,,640406,HOTEL 1 NIGHT PRICE,North West
2021-08-01,5291.0,640406,2.0,70.0,,640406,HOTEL 1 NIGHT PRICE,London
2008-05-01,325.0,640406,4.0,28.0,,640406,HOTEL 1 NIGHT PRICE,South West
2010-06-01,5122.0,640406,11.0,60.0,,640406,HOTEL 1 NIGHT PRICE,Wales
2007-01-01,321.0,640406,6.0,65.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2008-08-01,308.0,640406,12.0,45.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2022-10-01,18031.0,640406,5.0,110.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2024-08-01,18916.0,640406,5.0,112.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2006-09-01,529.0,640406,2.0,45.0,,640406,HOTEL 1 NIGHT PRICE,London
2014-06-01,393.0,640406,12.0,55.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2015-04-01,14804.0,640406,5.0,88.989998,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2020-10-01,14596.0,640406,9.0,77.0,,640406,HOTEL 1 NIGHT PRICE,North West
2018-10-01,14598.0,640406,4.0,72.5,,640406,HOTEL 1 NIGHT PRICE,South West
2011-03-01,534.0,640406,5.0,62.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2017-08-01,5226.0,640406,2.0,138.99001,,640406,HOTEL 1 NIGHT PRICE,London
2006-11-01,263.0,640406,5.0,45.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2013-01-01,5180.0,640406,12.0,65.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2010-09-01,5120.0,640406,7.0,75.75,,640406,HOTEL 1 NIGHT PRICE,West Midlands
2019-11-01,373.0,640406,9.0,125.84,,640406,HOTEL 1 NIGHT PRICE,North West
2008-06-01,674.0,640406,3.0,39.0,,640406,HOTEL 1 NIGHT PRICE,South East
2006-10-01,297.0,640406,5.0,115.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2009-06-01,505.0,640406,3.0,65.0,,640406,HOTEL 1 NIGHT PRICE,South East
2012-12-01,148.0,640406,10.0,65.0,,640406,HOTEL 1 NIGHT PRICE,North
2019-10-01,15657.0,640406,3.0,105.0,,640406,HOTEL 1 NIGHT PRICE,South East
2017-03-01,15451.0,640406,13.0,90.0,,640406,HOTEL 1 NIGHT PRICE,Northern Ireland
2013-10-01,5028.0,640406,8.0,35.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2006-06-01,503.0,640406,8.0,111.5,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2015-04-01,673.0,640406,3.0,90.0,,640406,HOTEL 1 NIGHT PRICE,South East
2007-10-01,513.0,640406,9.0,47.5,,640406,HOTEL 1 NIGHT PRICE,North West
2005-08-01,457.0,640406,9.0,20.0,,640406,HOTEL 1 NIGHT PRICE,North West
2014-06-01,14601.0,640406,8.0,49.950001,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2017-08-01,5262.0,640406,4.0,195.0,,640406,HOTEL 1 NIGHT PRICE,South West
2015-03-01,322.0,640406,6.0,32.0,,640406,HOTEL 1 NIGHT PRICE,East Midlands
2024-02-01,5101.0,640406,10.0,57.5,,640406,HOTEL 1 NIGHT PRICE,North
2006-10-01,340.0,640406,12.0,50.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2015-05-01,5021.0,640406,5.0,110.5,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2010-03-01,5001.0,640406,3.0,152.0,,640406,HOTEL 1 NIGHT PRICE,South East
2007-03-01,729.0,640406,3.0,123.5,Q,640406,HOTEL 1 NIGHT PRICE,South East
2008-01-01,333.0,640406,12.0,35.0,,640406,HOTEL 1 NIGHT PRICE,Scotland
2013-11-01,5099.0,640406,11.0,75.0,,640406,HOTEL 1 NIGHT PRICE,Wales
2006-10-01,326.0,640406,4.0,60.0,,640406,HOTEL 1 NIGHT PRICE,South West
2018-12-01,674.0,640406,3.0,54.0,,640406,HOTEL 1 NIGHT PRICE,South East
2011-08-01,466.0,640406,5.0,60.0,,640406,HOTEL 1 NIGHT PRICE,East Anglia
2012-11-01,356.0,640406,9.0,65.0,,640406,HOTEL 1 NIGHT PRICE,North West
2017-03-01,5042.0,640406,8.0,70.0,,640406,HOTEL 1 NIGHT PRICE,Yorkshire & Humber
2006-10-01,515.0,640406,2.0,20.0,,640406,HOTEL 1 NIGHT PRICE,London
