,location_name,id,year,val,upper,lower
26929,Massachusetts,25,2008,79.9888028145637,80.1892211116109,79.806768298522
26944,Michigan,26,2008,77.662251609681,77.8167326473443,77.4989524622829
27028,Minnesota,27,2008,80.3828596692178,80.6243007957423,80.1566535073885
27116,Mississippi,28,2008,74.3487030272336,74.618634869808,74.1075638498677
27199,Missouri,29,2008,76.7979706446457,76.9780003850454,76.6029989510415
27315,Montana,30,2008,77.8116808250782,78.1788312899959,77.4545756422888
27373,Nebraska,31,2008,78.9955837213925,79.300616574354,78.6872599830142
27467,Nevada,32,2008,77.0263747125464,77.2691111729062,76.7835055747294
27485,New Hampshire,33,2008,79.6433304641907,79.9842294903059,79.3030621442432
27496,New Jersey,34,2008,79.5520712878569,79.727757815473,79.3897848154658
27518,New Mexico,35,2008,77.4901720134643,77.8014452787344,77.2088981085955
27552,New York,36,2008,79.8037813616839,79.9254895796771,79.6853339694764
27615,North Carolina,37,2008,77.1465499520388,77.3117098669033,76.9908405543821
27716,North Dakota,38,2008,79.3836519413116,79.7789675861361,78.9885926743825
27770,Ohio,39,2008,77.1851531478337,77.3298060168396,77.0436719733619
27859,Oklahoma,40,2008,75.1392156500865,75.354673173832,74.9243288441103
27937,Oregon,41,2008,78.8533382570271,79.0922437563571,78.6249618344122
27974,Pennsylvania,42,2008,77.9444008860858,78.0784841425657,77.8108291224235
28042,Rhode Island,44,2008,79.1404748066311,79.5415875232952,78.7495288586459
28048,South Carolina,45,2008,76.337680762476,76.5526210537287,76.1135512152102
28095,South Dakota,46,2008,79.004196259636,79.3894045183259,78.6305035906673
28164,Tennessee,47,2008,75.7910440047251,75.973725538527,75.6154769803309
28260,Texas,48,2008,77.7038373335345,77.8045006332746,77.6059892977066
28515,Utah,49,2008,79.5031977588896,79.7531845056377,79.2443761531379
28545,Vermont,50,2008,79.8222302412771,80.2048216375277,79.4416029314782
28560,Virginia,51,2008,78.3153414643089,78.4905424181047,78.1378794417807
28697,Washington,53,2008,79.2963993063028,79.4762364522906,79.1083087825946
28737,West Virginia,54,2008,75.1674012292269,75.4328702503998,74.8876257000461
28793,Wisconsin,55,2008,79.2384266220482,79.4490256949673,79.0252610742151
28866,Wyoming,56,2008,77.9751550056728,78.3832892871143,77.588604970734
28891,Alabama,1,2009,75.2134015302019,75.4073723245005,75.0079957713447
28959,Alaska,2,2009,77.9383568106101,78.2884696815117,77.5726143454076
28998,Arizona,4,2009,79.2806493597231,79.4645872296438,79.0693649650138
29014,Arkansas,5,2009,75.7890089140984,76.0772701630736,75.5237398538601
29090,California,6,2009,80.3359916712436,80.4242802647816,80.2522648950022
29149,Colorado,8,2009,79.7236869417715,79.9448592248535,79.5010265222531
29214,Connecticut,9,2009,80.5419428576339,80.8112655569416,80.2591951994279
29223,Delaware,10,2009,77.9718160886357,78.305792980203,77.6428227911582
29227,District of Columbia,11,2009,75.9450659499368,76.443355510428,75.4481821878395
29229,Florida,12,2009,79.087183143005,79.2163417871739,78.9703742328438
29298,Georgia,13,2009,76.9409776710115,77.0898078435507,76.7946964290001
29458,Hawaii,15,2009,80.6221123323734,80.9593729090873,80.2865160104764
29464,Idaho,16,2009,79.1963634157443,79.5309498827547,78.8794949057042
29509,Illinois,17,2009,78.7098169891073,78.8555547926308,78.564166684498
29612,Indiana,18,2009,77.391798450148,77.5776720292907,77.2110139814239
29705,Iowa,19,2009,79.4424922289655,79.7131852581292,79.1538673173818
29805,Kansas,20,2009,78.5074480528673,78.7894781998201,78.2321409778361
29911,Kentucky,21,2009,75.7847986724638,75.9953177496755,75.5692052261738
30032,Louisiana,22,2009,75.5878058296464,75.7985104103031,75.3837035210363
30097,Maine,23,2009,78.9098457406359,79.2488708206719,78.5486697739313
30114,Maryland,24,2009,78.5248612740304,78.7295405061363,78.312380528178
30139,Massachusetts,25,2009,80.28954682442,80.5001904461893,80.088113919761
30154,Michigan,26,2009,78.0361170788569,78.1918404821229,77.8869207990761
30238,Minnesota,27,2009,80.7564137604839,80.9900717693152,80.5269147355225
30326,Mississippi,28,2009,74.8161308645336,75.0599965062564,74.5634974344731
30409,Missouri,29,2009,77.3269757964572,77.5248598454702,77.1336744183178
30525,Montana,30,2009,78.5142237823206,78.8766247388581,78.1383507930707
30583,Nebraska,31,2009,79.6910996300347,80.0068821753341,79.3938148138138
30677,Nevada,32,2009,77.6448251306879,77.8898808125484,77.3971643511798
30695,New Hampshire,33,2009,79.9948971470699,80.3431488752198,79.6561938596172
30706,New Jersey,34,2009,80.0165831635066,80.177756123485,79.84237282071
30728,New Mexico,35,2009,78.0714753763383,78.3879635035221,77.751251187789
30762,New York,36,2009,80.1419298045246,80.2657637823027,80.0161780802896
30825,North Carolina,37,2009,77.5250617985169,77.6796653254646,77.3705280557446
30926,North Dakota,38,2009,79.6069909587301,80.021012012738,79.2112384054722
30980,Ohio,39,2009,77.5408726484886,77.6840641992755,77.3975742068771
31069,Oklahoma,40,2009,75.6752355064707,75.9030963271008,75.4610443030285
31147,Oregon,41,2009,79.2256019629088,79.4771647021016,78.9899253894461
31184,Pennsylvania,42,2009,78.2914097708937,78.4223611395873,78.1564803133907
31252,Rhode Island,44,2009,79.5682215959333,79.9450074000411,79.1753575486121
31258,South Carolina,45,2009,76.6655012919469,76.8728053695747,76.4536594522716
31305,South Dakota,46,2009,79.2223250680322,79.5911123635714,78.8423057827727
31374,Tennessee,47,2009,76.0751846480815,76.2643135787162,75.9056352078444
31470,Texas,48,2009,78.1105536406228,78.2164153142078,78.0134816961159
31725,Utah,49,2009,80.0093045688924,80.265276950298,79.7440534784995
31755,Vermont,50,2009,79.7890365748869,80.1873693624817,79.3842861410371
31770,Virginia,51,2009,78.7391182148345,78.9093100993345,78.5489325961544
31907,Washington,53,2009,79.6213984424468,79.8073331175727,79.4411442767246
31947,West Virginia,54,2009,75.2946425858492,75.6012287108943,74.9721640051247
32003,Wisconsin,55,2009,79.724564194095,79.9352526766145,79.5317987959214
32076,Wyoming,56,2009,78.0214921293745,78.4231695820067,77.6299222051268
32101,Alabama,1,2010,75.2877666328127,75.49272934703,75.0941953890324
32169,Alaska,2,2010,77.7332112701001,78.0957337274528,77.3692663571532
32208,Arizona,4,2010,79.4673089534108,79.677560357779,79.2564109054298
32224,Arkansas,5,2010,76.0034231676484,76.2589709425827,75.7324848539652
32300,California,6,2010,80.6939798747927,80.7780869769228,80.6007838163159
32359,Colorado,8,2010,80.0245362684764,80.2349905679444,79.7929839113381
32424,Connecticut,9,2010,80.7338881693592,80.9868254425497,80.47693500254
32433,Delaware,10,2010,78.0972449561388,78.4325186386623,77.7589698732067
32437,District of Columbia,11,2010,77.086792445559,77.5661157246108,76.6068308417716
32439,Florida,12,2010,79.2448132114678,79.3603939760796,79.124813803236
32508,Georgia,13,2010,77.1248773411687,77.2666496327303,76.9719042154948
32668,Hawaii,15,2010,81.2371970849169,81.5812596875745,80.8592976998847
32674,Idaho,16,2010,79.2360177798603,79.574351135487,78.88879644225
32719,Illinois,17,2010,78.9745654942389,79.12196282047,78.8245410967732
32822,Indiana,18,2010,77.4648669820904,77.6602819876917,77.2678609364955
32915,Iowa,19,2010,79.5400217500089,79.8202028684276,79.2713576302128
33015,Kansas,20,2010,78.4664243034695,78.7304000113416,78.1586664230497
33121,Kentucky,21,2010,75.821450713024,76.0258536677311,75.6178969543985
33242,Louisiana,22,2010,75.754528199436,75.9770464241298,75.5501127909208
33307,Maine,23,2010,79.0240539543565,79.3783787943169,78.6444838960462
33324,Maryland,24,2010,79.015098901265,79.2229604325602,78.8035980796577
33349,Massachusetts,25,2010,80.4810463271803,80.6887600771736,80.2864603833574
33364,Michigan,26,2010,78.0420300239634,78.192961953435,77.894316422804
33448,Minnesota,27,2010,80.7118342983321,80.9318016423918,80.4993170459922
33536,Mississippi,28,2010,74.7720682279379,75.0234932351744,74.5296729519113
33619,Missouri,29,2010,77.4010447172579,77.5944753641513,77.205502864454
33735,Montana,30,2010,78.3811177953393,78.7462286502231,77.9932693661646
33793,Nebraska,31,2010,79.4806152319658,79.7765847523739,79.1562898374725
33887,Nevada,32,2010,77.904539775332,78.170914400782,77.6290606095402
33905,New Hampshire,33,2010,80.1473663042704,80.5307507826544,79.765112464894
33916,New Jersey,34,2010,80.0380168208336,80.2091866800004,79.8719344634103
33938,New Mexico,35,2010,78.2557795703638,78.6086815916075,77.9092208036829
33972,New York,36,2010,80.4008308075477,80.5222940024235,80.2804797858788
34035,North Carolina,37,2010,77.7551360403461,77.9042453323221,77.5893315014507
34136,North Dakota,38,2010,79.2664792319723,79.6349823429338,78.877234896713
34190,Ohio,39,2010,77.6213741580249,77.7563299734408,77.4851186933319
34279,Oklahoma,40,2010,75.699797696649,75.9354520350228,75.4702120525067
34357,Oregon,41,2010,79.4635642987858,79.6911659920813,79.2196109965964
34394,Pennsylvania,42,2010,78.4719546909579,78.6156295644185,78.3374364376671
34462,Rhode Island,44,2010,79.4914146061359,79.8526030235565,79.1277225475812
34468,South Carolina,45,2010,76.6838044553052,76.8858467768515,76.494863863847
34515,South Dakota,46,2010,79.1693755648348,79.5485811392743,78.7882856713865
34584,Tennessee,47,2010,76.1300136511786,76.3136533300093,75.9497026396427
34680,Texas,48,2010,78.3156594527358,78.4135617567543,78.2183034863457
34935,Utah,49,2010,79.6835018710152,79.9214838561638,79.4300184638323
34965,Vermont,50,2010,79.7243756675317,80.0971199725179,79.3645467915653
34980,Virginia,51,2010,79.0014208902317,79.1681131783986,78.830330617961
35117,Washington,53,2010,79.9952204986944,80.2047860876155,79.7894942012837
35157,West Virginia,54,2010,75.4460284014371,75.7578870174336,75.1183819527277
35213,Wisconsin,55,2010,79.5520596136942,79.7650371952266,79.3510980403666
35286,Wyoming,56,2010,78.3656493122913,78.7532624371699,77.951835273593
35311,Alabama,1,2011,75.3121831969754,75.5083824920926,75.1000724651871
35379,Alaska,2,2011,78.1926753136529,78.5645431166528,77.8457393731506
35418,Arizona,4,2011,79.4801573198768,79.6792406742263,79.2742410559442
35434,Arkansas,5,2011,75.8831848318,76.1347116732166,75.6411032270681
35510,California,6,2011,80.6936003901576,80.7775395442615,80.6074648495419
35569,Colorado,8,2011,80.0111602142514,80.2386890617457,79.8034411950123
35634,Connecticut,9,2011,80.7030698952555,80.9623591275673,80.4308366298741
35643,Delaware,10,2011,78.1559562501361,78.4815907134589,77.8283226847389
35647,District of Columbia,11,2011,77.619731470347,78.0974051248595,77.1643084116547
35649,Florida,12,2011,79.5355465260807,79.6564003306305,79.4097615137046
35718,Georgia,13,2011,77.4878176060984,77.6321857984462,77.336050477848
35878,Hawaii,15,2011,81.3849831194873,81.7115919276069,81.0299109904404
35884,Idaho,16,2011,79.0929455814198,79.418480780102,78.7604647786363
35929,Illinois,17,2011,78.9916166936269,79.137860825288,78.8363357120436
36032,Indiana,18,2011,77.3682823051293,77.5592469879219,77.1821844102493
36125,Iowa,19,2011,79.4777631230331,79.7473120849998,79.2173766264004
36225,Kansas,20,2011,78.4324588459218,78.6993123201579,78.1559889323461
36331,Kentucky,21,2011,75.8175415579769,76.0337326403017,75.602131894716
36452,Louisiana,22,2011,75.9320874876446,76.1497765382073,75.7187016669556
36517,Maine,23,2011,79.0123243523166,79.3583059098344,78.6512641326827
36534,Maryland,24,2011,79.2036192481533,79.4069462133726,79.0096922215791
36559,Massachusetts,25,2011,80.4430595712129,80.6516203488419,80.2311169444299
36574,Michigan,26,2011,78.0508933747488,78.2034213257676,77.907863991272
36658,Minnesota,27,2011,80.7015439535929,80.9332959752455,80.5013259684243
36746,Mississippi,28,2011,74.7681795175202,75.0328297031444,74.5202328433235
36829,Missouri,29,2011,77.4725785136964,77.6583436729477,77.274959866418
36945,Montana,30,2011,78.4458271398454,78.8233291856757,78.0447681124303
37003,Nebraska,31,2011,79.5297534904589,79.8218979865033,79.2133395488994
37097,Nevada,32,2011,77.9634832822107,78.2232419266764,77.6950666208271
37115,New Hampshire,33,2011,79.8891775059161,80.2310678937325,79.5250154940137
37126,New Jersey,34,2011,79.9926372896711,80.1632718584288,79.8168682691605
37148,New Mexico,35,2011,78.205478931475,78.539598051488,77.9005891870189
37182,New York,36,2011,80.4026550250759,80.5151837086745,80.2812460102299
37245,North Carolina,37,2011,77.9001113567299,78.0634419439468,77.74384922268
37346,North Dakota,38,2011,79.1331688348386,79.5182145334922,78.7596654836536
37400,Ohio,39,2011,77.4757640253344,77.6198576527549,77.3319609570835
37489,Oklahoma,40,2011,75.668597626662,75.8886727543856,75.447310187148
37567,Oregon,41,2011,79.373825717251,79.6164701712408,79.127598075893
37604,Pennsylvania,42,2011,78.3025482951059,78.4367575631669,78.172467651893
