region,date,percentile,price,band,region_name
3.0,2009-08-01,0.8,89.0,70-80,South East
3.0,2009-08-01,0.9,127.015,80-90,South East
3.0,2009-09-01,0.1,47.5,0-10,South East
3.0,2009-09-01,0.2,60.0,10-20,South East
3.0,2009-09-01,0.3,65.0,20-30,South East
3.0,2009-09-01,0.4,69.0,30-40,South East
3.0,2009-09-01,0.5,71.75,40-50,South East
3.0,2009-09-01,0.6,79.0,50-60,South East
3.0,2009-09-01,0.7,93.25,60-70,South East
3.0,2009-09-01,0.8,115.0,70-80,South East
3.0,2009-09-01,0.9,136.0,80-90,South East
3.0,2009-10-01,0.1,46.0,0-10,South East
3.0,2009-10-01,0.2,71.6,10-20,South East
3.0,2009-10-01,0.3,74.4,20-30,South East
3.0,2009-10-01,0.4,75.0,30-40,South East
3.0,2009-10-01,0.5,78.0,40-50,South East
3.0,2009-10-01,0.6,78.9799988,50-60,South East
3.0,2009-10-01,0.7,90.3,60-70,South East
3.0,2009-10-01,0.8,110.30000000000001,70-80,South East
3.0,2009-10-01,0.9,134.25,80-90,South East
3.0,2009-11-01,0.1,46.0,0-10,South East
3.0,2009-11-01,0.2,58.0,10-20,South East
3.0,2009-11-01,0.3,70.0,20-30,South East
3.0,2009-11-01,0.4,71.7,30-40,South East
3.0,2009-11-01,0.5,78.0,40-50,South East
3.0,2009-11-01,0.6,79.0,50-60,South East
3.0,2009-11-01,0.7,88.19999999999999,60-70,South East
3.0,2009-11-01,0.8,106.20000000000002,70-80,South East
3.0,2009-11-01,0.9,121.0,80-90,South East
3.0,2009-12-01,0.1,46.0,0-10,South East
3.0,2009-12-01,0.2,65.0,10-20,South East
3.0,2009-12-01,0.3,66.2,20-30,South East
3.0,2009-12-01,0.4,69.4,30-40,South East
3.0,2009-12-01,0.5,71.75,40-50,South East
3.0,2009-12-01,0.6,75.6,50-60,South East
3.0,2009-12-01,0.7,82.19999999999999,60-70,South East
3.0,2009-12-01,0.8,111.00000000000001,70-80,South East
3.0,2009-12-01,0.9,126.0,80-90,South East
3.0,2010-01-01,0.1,46.0,0-10,South East
3.0,2010-01-01,0.2,51.1900002,10-20,South East
3.0,2010-01-01,0.3,65.59000019999999,20-30,South East
3.0,2010-01-01,0.4,69.4,30-40,South East
3.0,2010-01-01,0.5,71.5,40-50,South East
3.0,2010-01-01,0.6,73.05,50-60,South East
3.0,2010-01-01,0.7,75.9599976,60-70,South East
3.0,2010-01-01,0.8,91.80000000000001,70-80,South East
3.0,2010-01-01,0.9,137.0,80-90,South East
3.0,2010-02-01,0.1,52.5,0-10,South East
3.0,2010-02-01,0.2,69.0,10-20,South East
3.0,2010-02-01,0.3,70.66500099999999,20-30,South East
3.0,2010-02-01,0.4,73.949997,30-40,South East
3.0,2010-02-01,0.5,75.0,40-50,South East
3.0,2010-02-01,0.6,76.5,50-60,South East
3.0,2010-02-01,0.7,87.375,60-70,South East
3.0,2010-02-01,0.8,99.0,70-80,South East
3.0,2010-02-01,0.9,118.89500000000001,80-90,South East
3.0,2010-03-01,0.1,54.5,0-10,South East
3.0,2010-03-01,0.2,65.0,10-20,South East
3.0,2010-03-01,0.3,70.66500099999999,20-30,South East
3.0,2010-03-01,0.4,75.0,30-40,South East
3.0,2010-03-01,0.5,76.9749985,40-50,South East
3.0,2010-03-01,0.6,79.75,50-60,South East
3.0,2010-03-01,0.7,93.25,60-70,South East
3.0,2010-03-01,0.8,109.0,70-80,South East
3.0,2010-03-01,0.9,112.0,80-90,South East
3.0,2010-04-01,0.1,54.5,0-10,South East
3.0,2010-04-01,0.2,61.900002,10-20,South East
3.0,2010-04-01,0.3,67.0,20-30,South East
3.0,2010-04-01,0.4,72.0,30-40,South East
3.0,2010-04-01,0.5,74.375,40-50,South East
3.0,2010-04-01,0.6,75.0,50-60,South East
3.0,2010-04-01,0.7,93.25,60-70,South East
3.0,2010-04-01,0.8,99.0,70-80,South East
3.0,2010-04-01,0.9,112.0,80-90,South East
3.0,2010-05-01,0.1,56.9750005,0-10,South East
3.0,2010-05-01,0.2,65.0,10-20,South East
3.0,2010-05-01,0.3,67.0,20-30,South East
3.0,2010-05-01,0.4,70.0,30-40,South East
3.0,2010-05-01,0.5,71.25,40-50,South East
3.0,2010-05-01,0.6,79.0,50-60,South East
3.0,2010-05-01,0.7,80.0,60-70,South East
3.0,2010-05-01,0.8,91.5,70-80,South East
3.0,2010-05-01,0.9,104.0,80-90,South East
3.0,2010-06-01,0.1,58.4,0-10,South East
3.0,2010-06-01,0.2,65.0,10-20,South East
3.0,2010-06-01,0.3,69.2,20-30,South East
3.0,2010-06-01,0.4,70.9,30-40,South East
3.0,2010-06-01,0.5,72.5,40-50,South East
3.0,2010-06-01,0.6,73.7699982,50-60,South East
3.0,2010-06-01,0.7,75.0,60-70,South East
3.0,2010-06-01,0.8,95.80000000000003,70-80,South East
3.0,2010-06-01,0.9,128.6,80-90,South East
3.0,2010-07-01,0.1,65.0,0-10,South East
3.0,2010-07-01,0.2,69.0,10-20,South East
3.0,2010-07-01,0.3,69.8,20-30,South East
3.0,2010-07-01,0.4,73.0799988,30-40,South East
3.0,2010-07-01,0.5,75.0,40-50,South East
3.0,2010-07-01,0.6,78.0,50-60,South East
3.0,2010-07-01,0.7,92.3,60-70,South East
3.0,2010-07-01,0.8,111.50000000000001,70-80,South East
3.0,2010-07-01,0.9,125.274,80-90,South East
3.0,2010-08-01,0.1,66.53000180000001,0-10,South East
3.0,2010-08-01,0.2,69.2,10-20,South East
3.0,2010-08-01,0.3,70.0,20-30,South East
3.0,2010-08-01,0.4,72.9,30-40,South East
3.0,2010-08-01,0.5,75.0,40-50,South East
3.0,2010-08-01,0.6,75.0,50-60,South East
3.0,2010-08-01,0.7,76.55999759999999,60-70,South East
3.0,2010-08-01,0.8,87.0,70-80,South East
3.0,2010-08-01,0.9,109.0,80-90,South East
3.0,2010-09-01,0.1,51.0,0-10,South East
3.0,2010-09-01,0.2,66.1100006,10-20,South East
3.0,2010-09-01,0.3,68.7100006,20-30,South East
3.0,2010-09-01,0.4,70.0,30-40,South East
3.0,2010-09-01,0.5,75.0,40-50,South East
3.0,2010-09-01,0.6,75.0,50-60,South East
3.0,2010-09-01,0.7,81.49999999999999,60-70,South East
3.0,2010-09-01,0.8,94.3,70-80,South East
3.0,2010-09-01,0.9,134.976,80-90,South East
3.0,2010-10-01,0.1,52.0,0-10,South East
3.0,2010-10-01,0.2,65.5100006,10-20,South East
3.0,2010-10-01,0.3,68.7100006,20-30,South East
3.0,2010-10-01,0.4,69.4,30-40,South East
3.0,2010-10-01,0.5,75.0,40-50,South East
3.0,2010-10-01,0.6,76.6199982,50-60,South East
3.0,2010-10-01,0.7,91.0,60-70,South East
3.0,2010-10-01,0.8,111.00000000000001,70-80,South East
3.0,2010-10-01,0.9,123.0,80-90,South East
3.0,2010-11-01,0.1,57.0,0-10,South East
3.0,2010-11-01,0.2,70.0,10-20,South East
3.0,2010-11-01,0.3,70.75,20-30,South East
3.0,2010-11-01,0.4,72.5,30-40,South East
3.0,2010-11-01,0.5,74.5,40-50,South East
3.0,2010-11-01,0.6,76.75,50-60,South East
3.0,2010-11-01,0.7,83.75,60-70,South East
3.0,2010-11-01,0.8,95.0,70-80,South East
3.0,2010-11-01,0.9,132.0,80-90,South East
3.0,2010-12-01,0.1,45.0,0-10,South East
3.0,2010-12-01,0.2,59.0,10-20,South East
3.0,2010-12-01,0.3,64.5,20-30,South East
3.0,2010-12-01,0.4,71.5,30-40,South East
3.0,2010-12-01,0.5,76.375,40-50,South East
3.0,2010-12-01,0.6,80.0,50-60,South East
3.0,2010-12-01,0.7,90.0,60-70,South East
3.0,2010-12-01,0.8,115.0,70-80,South East
3.0,2010-12-01,0.9,124.0,80-90,South East
3.0,2011-01-01,0.1,52.5,0-10,South East
3.0,2011-01-01,0.2,60.0,10-20,South East
3.0,2011-01-01,0.3,70.75,20-30,South East
3.0,2011-01-01,0.4,75.0,30-40,South East
3.0,2011-01-01,0.5,77.494999,40-50,South East
3.0,2011-01-01,0.6,79.0,50-60,South East
3.0,2011-01-01,0.7,80.244999,60-70,South East
3.0,2011-01-01,0.8,95.0,70-80,South East
3.0,2011-01-01,0.9,125.300005,80-90,South East
3.0,2011-02-01,0.1,49.5,0-10,South East
3.0,2011-02-01,0.2,65.0,10-20,South East
3.0,2011-02-01,0.3,73.25,20-30,South East
3.0,2011-02-01,0.4,79.0,30-40,South East
3.0,2011-02-01,0.5,79.5,40-50,South East
3.0,2011-02-01,0.6,81.5,50-60,South East
3.0,2011-02-01,0.7,85.494999,60-70,South East
3.0,2011-02-01,0.8,95.0,70-80,South East
3.0,2011-02-01,0.9,120.5,80-90,South East
3.0,2011-03-01,0.1,55.125,0-10,South East
3.0,2011-03-01,0.2,65.0,10-20,South East
3.0,2011-03-01,0.3,68.25,20-30,South East
3.0,2011-03-01,0.4,75.0,30-40,South East
3.0,2011-03-01,0.5,77.994999,40-50,South East
3.0,2011-03-01,0.6,80.5,50-60,South East
3.0,2011-03-01,0.7,94.0,60-70,South East
3.0,2011-03-01,0.8,119.0,70-80,South East
3.0,2011-03-01,0.9,138.300005,80-90,South East
3.0,2011-04-01,0.1,57.375,0-10,South East
3.0,2011-04-01,0.2,66.6,10-20,South East
3.0,2011-04-01,0.3,75.05,20-30,South East
3.0,2011-04-01,0.4,76.5400024,30-40,South East
3.0,2011-04-01,0.5,79.0,40-50,South East
3.0,2011-04-01,0.6,83.5919984,50-60,South East
3.0,2011-04-01,0.7,99.39999999999999,60-70,South East
3.0,2011-04-01,0.8,117.4,70-80,South East
3.0,2011-04-01,0.9,123.80000000000001,80-90,South East
3.0,2011-05-01,0.1,57.375,0-10,South East
3.0,2011-05-01,0.2,72.8,10-20,South East
3.0,2011-05-01,0.3,77.65,20-30,South East
3.0,2011-05-01,0.4,79.0,30-40,South East
3.0,2011-05-01,0.5,79.0,40-50,South East
3.0,2011-05-01,0.6,81.49999999999999,50-60,South East
3.0,2011-05-01,0.7,98.24999999999999,60-70,South East
3.0,2011-05-01,0.8,111.40000000000003,70-80,South East
3.0,2011-05-01,0.9,121.10000000000001,80-90,South East
3.0,2011-06-01,0.1,57.375,0-10,South East
3.0,2011-06-01,0.2,72.2,10-20,South East
3.0,2011-06-01,0.3,79.0,20-30,South East
3.0,2011-06-01,0.4,79.0,30-40,South East
3.0,2011-06-01,0.5,83.950001,40-50,South East
3.0,2011-06-01,0.6,100.3,50-60,South East
3.0,2011-06-01,0.7,104.64999999999999,60-70,South East
3.0,2011-06-01,0.8,119.80000000000004,70-80,South East
3.0,2011-06-01,0.9,137.70000000000002,80-90,South East
3.0,2011-07-01,0.1,56.5,0-10,South East
3.0,2011-07-01,0.2,70.2,10-20,South East
3.0,2011-07-01,0.3,76.6,20-30,South East
3.0,2011-07-01,0.4,80.9600008,30-40,South East
3.0,2011-07-01,0.5,84.0,40-50,South East
3.0,2011-07-01,0.6,94.0,50-60,South East
3.0,2011-07-01,0.7,110.5,60-70,South East
3.0,2011-07-01,0.8,127.30000000000001,70-80,South East
3.0,2011-07-01,0.9,167.0,80-90,South East
3.0,2011-08-01,0.1,56.5,0-10,South East
3.0,2011-08-01,0.2,69.9979996,10-20,South East
3.0,2011-08-01,0.3,74.7979996,20-30,South East
3.0,2011-08-01,0.4,75.67999879999999,30-40,South East
3.0,2011-08-01,0.5,77.0,40-50,South East
3.0,2011-08-01,0.6,85.0,50-60,South East
3.0,2011-08-01,0.7,99.0,60-70,South East
3.0,2011-08-01,0.8,111.80000000000001,70-80,South East
3.0,2011-08-01,0.9,127.2,80-90,South East
3.0,2011-09-01,0.1,69.0,0-10,South East
3.0,2011-09-01,0.2,73.7919984,10-20,South East
3.0,2011-09-01,0.3,75.4,20-30,South East
3.0,2011-09-01,0.4,78.8,30-40,South East
3.0,2011-09-01,0.5,82.0,40-50,South East
3.0,2011-09-01,0.6,89.0,50-60,South East
3.0,2011-09-01,0.7,98.19999999999999,60-70,South East
3.0,2011-09-01,0.8,124.16000000000008,70-80,South East
3.0,2011-09-01,0.9,190.92,80-90,South East
3.0,2011-10-01,0.1,55.8,0-10,South East
3.0,2011-10-01,0.2,66.7979996,10-20,South East
3.0,2011-10-01,0.3,76.3979996,20-30,South East
3.0,2011-10-01,0.4,79.4,30-40,South East
3.0,2011-10-01,0.5,84.0,40-50,South East
3.0,2011-10-01,0.6,91.0,50-60,South East
3.0,2011-10-01,0.7,101.79999999999998,60-70,South East
3.0,2011-10-01,0.8,117.80000000000001,70-80,South East
3.0,2011-10-01,0.9,156.6,80-90,South East
3.0,2011-11-01,0.1,55.625,0-10,South East
3.0,2011-11-01,0.2,64.5,10-20,South East
3.0,2011-11-01,0.3,75.494999,20-30,South East
3.0,2011-11-01,0.4,77.0,30-40,South East
3.0,2011-11-01,0.5,82.0,40-50,South East
3.0,2011-11-01,0.6,95.0,50-60,South East
3.0,2011-11-01,0.7,98.0,60-70,South East
3.0,2011-11-01,0.8,110.5,70-80,South East
3.0,2011-11-01,0.9,166.9,80-90,South East
3.0,2011-12-01,0.1,50.0,0-10,South East
3.0,2011-12-01,0.2,60.0,10-20,South East
3.0,2011-12-01,0.3,71.0,20-30,South East
3.0,2011-12-01,0.4,78.949997,30-40,South East
3.0,2011-12-01,0.5,79.5,40-50,South East
3.0,2011-12-01,0.6,85.0,50-60,South East
3.0,2011-12-01,0.7,86.0,60-70,South East
3.0,2011-12-01,0.8,125.0,70-80,South East
3.0,2011-12-01,0.9,172.0,80-90,South East
3.0,2012-01-01,0.1,50.1700006,0-10,South East
3.0,2012-01-01,0.2,59.0,10-20,South East
3.0,2012-01-01,0.3,70.2,20-30,South East
3.0,2012-01-01,0.4,76.2,30-40,South East
3.0,2012-01-01,0.5,79.0,40-50,South East
3.0,2012-01-01,0.6,79.6959992,50-60,South East
3.0,2012-01-01,0.7,79.9979996,60-70,South East
3.0,2012-01-01,0.8,89.00000000000003,70-80,South East
3.0,2012-01-01,0.9,113.39999999999999,80-90,South East
3.0,2012-02-01,0.1,57.5,0-10,South East
3.0,2012-02-01,0.2,64.5,10-20,South East
3.0,2012-02-01,0.3,72.0,20-30,South East
3.0,2012-02-01,0.4,77.0,30-40,South East
3.0,2012-02-01,0.5,78.5,40-50,South East
3.0,2012-02-01,0.6,80.0,50-60,South East
3.0,2012-02-01,0.7,92.4749985,60-70,South East
3.0,2012-02-01,0.8,105.0,70-80,South East
3.0,2012-02-01,0.9,117.0,80-90,South East
3.0,2012-03-01,0.1,61.8,0-10,South East
3.0,2012-03-01,0.2,68.1,10-20,South East
3.0,2012-03-01,0.3,77.2,20-30,South East
3.0,2012-03-01,0.4,79.2,30-40,South East
3.0,2012-03-01,0.5,80.0,40-50,South East
3.0,2012-03-01,0.6,82.0,50-60,South East
3.0,2012-03-01,0.7,108.99999999999997,60-70,South East
3.0,2012-03-01,0.8,120.2,70-80,South East
3.0,2012-03-01,0.9,146.0,80-90,South East
3.0,2012-04-01,0.1,64.5,0-10,South East
3.0,2012-04-01,0.2,72.5,10-20,South East
3.0,2012-04-01,0.3,77.5,20-30,South East
3.0,2012-04-01,0.4,81.25,30-40,South East
3.0,2012-04-01,0.5,85.0,40-50,South East
3.0,2012-04-01,0.6,85.0,50-60,South East
3.0,2012-04-01,0.7,95.0,60-70,South East
3.0,2012-04-01,0.8,115.0,70-80,South East
3.0,2012-04-01,0.9,129.975,80-90,South East
3.0,2012-05-01,0.1,59.3,0-10,South East
3.0,2012-05-01,0.2,60.0,10-20,South East
3.0,2012-05-01,0.3,73.5,20-30,South East
3.0,2012-05-01,0.4,79.2,30-40,South East
3.0,2012-05-01,0.5,82.5,40-50,South East
3.0,2012-05-01,0.6,85.0,50-60,South East
3.0,2012-05-01,0.7,90.2949997,60-70,South East
3.0,2012-05-01,0.8,101.7699982,70-80,South East
3.0,2012-05-01,0.9,122.00000000000001,80-90,South East
3.0,2012-06-01,0.1,60.0,0-10,South East
3.0,2012-06-01,0.2,63.6,10-20,South East
3.0,2012-06-01,0.3,75.0,20-30,South East
3.0,2012-06-01,0.4,79.2,30-40,South East
3.0,2012-06-01,0.5,83.0,40-50,South East
3.0,2012-06-01,0.6,85.0,50-60,South East
3.0,2012-06-01,0.7,87.0,60-70,South East
3.0,2012-06-01,0.8,104.97000000000004,70-80,South East
3.0,2012-06-01,0.9,114.99,80-90,South East
3.0,2012-07-01,0.1,60.0,0-10,South East
3.0,2012-07-01,0.2,67.2,10-20,South East
3.0,2012-07-01,0.3,79.45,20-30,South East
3.0,2012-07-01,0.4,82.3,30-40,South East
3.0,2012-07-01,0.5,85.0,40-50,South East
3.0,2012-07-01,0.6,90.2,50-60,South East
3.0,2012-07-01,0.7,98.1599976,60-70,South East
3.0,2012-07-01,0.8,117.00000000000001,70-80,South East
3.0,2012-07-01,0.9,153.2,80-90,South East
3.0,2012-08-01,0.1,60.0,0-10,South East
3.0,2012-08-01,0.2,70.2,10-20,South East
3.0,2012-08-01,0.3,78.2,20-30,South East
3.0,2012-08-01,0.4,81.35,30-40,South East
3.0,2012-08-01,0.5,85.0,40-50,South East
3.0,2012-08-01,0.6,95.6,50-60,South East
3.0,2012-08-01,0.7,110.19999999999999,60-70,South East
3.0,2012-08-01,0.8,123.0,70-80,South East
3.0,2012-08-01,0.9,154.57,80-90,South East
3.0,2012-09-01,0.1,64.7699982,0-10,South East
3.0,2012-09-01,0.2,70.4,10-20,South East
3.0,2012-09-01,0.3,77.6,20-30,South East
3.0,2012-09-01,0.4,79.1,30-40,South East
3.0,2012-09-01,0.5,85.0,40-50,South East
3.0,2012-09-01,0.6,98.0,50-60,South East
3.0,2012-09-01,0.7,107.0,60-70,South East
3.0,2012-09-01,0.8,119.0,70-80,South East
3.0,2012-09-01,0.9,149.77000000000004,80-90,South East
3.0,2012-10-01,0.1,60.0,0-10,South East
3.0,2012-10-01,0.2,67.949997,10-20,South East
3.0,2012-10-01,0.3,74.0,20-30,South East
3.0,2012-10-01,0.4,79.0,30-40,South East
3.0,2012-10-01,0.5,82.125,40-50,South East
3.0,2012-10-01,0.6,95.0,50-60,South East
3.0,2012-10-01,0.7,100.0,60-70,South East
3.0,2012-10-01,0.8,120.0,70-80,South East
3.0,2012-10-01,0.9,134.475,80-90,South East
3.0,2012-11-01,0.1,60.0,0-10,South East
3.0,2012-11-01,0.2,69.0,10-20,South East
3.0,2012-11-01,0.3,77.0,20-30,South East
3.0,2012-11-01,0.4,85.0,30-40,South East
3.0,2012-11-01,0.5,87.625,40-50,South East
3.0,2012-11-01,0.6,100.0,50-60,South East
3.0,2012-11-01,0.7,105.5,60-70,South East
3.0,2012-11-01,0.8,112.95,70-80,South East
3.0,2012-11-01,0.9,149.5,80-90,South East
3.0,2012-12-01,0.1,60.0,0-10,South East
3.0,2012-12-01,0.2,65.8,10-20,South East
3.0,2012-12-01,0.3,77.0,20-30,South East
3.0,2012-12-01,0.4,81.95,30-40,South East
3.0,2012-12-01,0.5,85.0,40-50,South East
3.0,2012-12-01,0.6,95.0,50-60,South East
3.0,2012-12-01,0.7,99.2,60-70,South East
3.0,2012-12-01,0.8,107.16000000000001,70-80,South East
3.0,2012-12-01,0.9,139.00000000000003,80-90,South East
3.0,2013-01-01,0.1,58.0,0-10,South East
3.0,2013-01-01,0.2,62.2,10-20,South East
3.0,2013-01-01,0.3,68.2,20-30,South East
3.0,2013-01-01,0.4,72.60000000000001,30-40,South East
3.0,2013-01-01,0.5,83.0,40-50,South East
3.0,2013-01-01,0.6,96.8,50-60,South East
3.0,2013-01-01,0.7,99.2,60-70,South East
3.0,2013-01-01,0.8,104.0,70-80,South East
3.0,2013-01-01,0.9,149.30000000000004,80-90,South East
3.0,2013-02-01,0.1,59.75,0-10,South East
3.0,2013-02-01,0.2,65.0,10-20,South East
3.0,2013-02-01,0.3,67.0,20-30,South East
3.0,2013-02-01,0.4,77.25,30-40,South East
3.0,2013-02-01,0.5,81.25,40-50,South East
3.0,2013-02-01,0.6,90.0,50-60,South East
3.0,2013-02-01,0.7,95.0,60-70,South East
3.0,2013-02-01,0.8,100.0,70-80,South East
3.0,2013-02-01,0.9,119.0,80-90,South East
3.0,2013-03-01,0.1,60.0,0-10,South East
3.0,2013-03-01,0.2,69.0,10-20,South East
3.0,2013-03-01,0.3,79.125,20-30,South East
3.0,2013-03-01,0.4,83.0,30-40,South East
3.0,2013-03-01,0.5,85.0,40-50,South East
3.0,2013-03-01,0.6,95.0,50-60,South East
3.0,2013-03-01,0.7,97.5,60-70,South East
3.0,2013-03-01,0.8,109.0,70-80,South East
3.0,2013-03-01,0.9,126.975,80-90,South East
3.0,2013-04-01,0.1,57.0,0-10,South East
3.0,2013-04-01,0.2,75.2,10-20,South East
3.0,2013-04-01,0.3,83.4,20-30,South East
3.0,2013-04-01,0.4,85.0,30-40,South East
3.0,2013-04-01,0.5,87.25,40-50,South East
3.0,2013-04-01,0.6,95.0,50-60,South East
3.0,2013-04-01,0.7,99.0,60-70,South East
3.0,2013-04-01,0.8,110.16000000000001,70-80,South East
3.0,2013-04-01,0.9,121.0,80-90,South East
3.0,2013-05-01,0.1,56.0,0-10,South East
3.0,2013-05-01,0.2,66.0,10-20,South East
3.0,2013-05-01,0.3,79.8,20-30,South East
3.0,2013-05-01,0.4,83.2,30-40,South East
3.0,2013-05-01,0.5,85.0,40-50,South East
3.0,2013-05-01,0.6,91.0,50-60,South East
3.0,2013-05-01,0.7,95.0,60-70,South East
3.0,2013-05-01,0.8,98.0,70-80,South East
3.0,2013-05-01,0.9,107.2,80-90,South East
3.0,2013-06-01,0.1,62.0,0-10,South East
3.0,2013-06-01,0.2,76.2,10-20,South East
3.0,2013-06-01,0.3,83.05,20-30,South East
3.0,2013-06-01,0.4,86.7,30-40,South East
3.0,2013-06-01,0.5,89.0,40-50,South East
3.0,2013-06-01,0.6,95.0,50-60,South East
3.0,2013-06-01,0.7,99.0,60-70,South East
3.0,2013-06-01,0.8,117.99000000000001,70-80,South East
3.0,2013-06-01,0.9,141.38,80-90,South East
3.0,2013-07-01,0.1,67.0,0-10,South East
3.0,2013-07-01,0.2,80.0,10-20,South East
3.0,2013-07-01,0.3,86.125,20-30,South East
3.0,2013-07-01,0.4,89.0,30-40,South East
3.0,2013-07-01,0.5,94.75,40-50,South East
3.0,2013-07-01,0.6,99.0,50-60,South East
3.0,2013-07-01,0.7,107.5,60-70,South East
3.0,2013-07-01,0.8,125.95,70-80,South East
3.0,2013-07-01,0.9,157.5,80-90,South East
3.0,2013-08-01,0.1,57.4,0-10,South East
3.0,2013-08-01,0.2,63.800000000000004,10-20,South East
3.0,2013-08-01,0.3,79.0,20-30,South East
3.0,2013-08-01,0.4,85.8,30-40,South East
3.0,2013-08-01,0.5,90.0,40-50,South East
3.0,2013-08-01,0.6,99.0,50-60,South East
3.0,2013-08-01,0.7,99.1899994,60-70,South East
3.0,2013-08-01,0.8,110.58999940000001,70-80,South East
3.0,2013-08-01,0.9,154.20000000000002,80-90,South East
3.0,2013-09-01,0.1,63.0,0-10,South East
3.0,2013-09-01,0.2,77.8,10-20,South East
3.0,2013-09-01,0.3,79.0,20-30,South East
3.0,2013-09-01,0.4,86.55,30-40,South East
3.0,2013-09-01,0.5,89.0,40-50,South East
3.0,2013-09-01,0.6,97.4,50-60,South East
3.0,2013-09-01,0.7,99.1899994,60-70,South East
3.0,2013-09-01,0.8,127.98999940000002,70-80,South East
3.0,2013-09-01,0.9,159.4,80-90,South East
3.0,2013-10-01,0.1,66.0,0-10,South East
3.0,2013-10-01,0.2,73.8,10-20,South East
3.0,2013-10-01,0.3,80.8,20-30,South East
3.0,2013-10-01,0.4,85.8,30-40,South East
3.0,2013-10-01,0.5,89.0,40-50,South East
3.0,2013-10-01,0.6,99.5699982,50-60,South East
3.0,2013-10-01,0.7,101.8,60-70,South East
3.0,2013-10-01,0.8,121.80000000000001,70-80,South East
3.0,2013-10-01,0.9,148.4,80-90,South East
3.0,2013-11-01,0.1,65.4,0-10,South East
3.0,2013-11-01,0.2,71.8,10-20,South East
3.0,2013-11-01,0.3,83.8,20-30,South East
3.0,2013-11-01,0.4,85.95,30-40,South East
3.0,2013-11-01,0.5,89.0,40-50,South East
3.0,2013-11-01,0.6,97.4,50-60,South East
3.0,2013-11-01,0.7,104.96000000000001,60-70,South East
3.0,2013-11-01,0.8,116.20000000000002,70-80,South East
3.0,2013-11-01,0.9,137.60000000000002,80-90,South East
3.0,2013-12-01,0.1,65.4,0-10,South East
3.0,2013-12-01,0.2,71.4,10-20,South East
3.0,2013-12-01,0.3,78.6,20-30,South East
3.0,2013-12-01,0.4,85.0,30-40,South East
3.0,2013-12-01,0.5,87.25,40-50,South East
3.0,2013-12-01,0.6,92.6,50-60,South East
3.0,2013-12-01,0.7,97.0,60-70,South East
3.0,2013-12-01,0.8,108.2,70-80,South East
3.0,2013-12-01,0.9,127.6,80-90,South East
3.0,2014-01-01,0.1,47.780000400000006,0-10,South East
3.0,2014-01-01,0.2,60.5,10-20,South East
3.0,2014-01-01,0.3,70.9,20-30,South East
3.0,2014-01-01,0.4,75.5,30-40,South East
3.0,2014-01-01,0.5,79.0,40-50,South East
3.0,2014-01-01,0.6,87.4,50-60,South East
3.0,2014-01-01,0.7,97.0,60-70,South East
3.0,2014-01-01,0.8,121.80000000000001,70-80,South East
3.0,2014-01-01,0.9,136.6,80-90,South East
3.0,2014-02-01,0.1,62.0,0-10,South East
3.0,2014-02-01,0.2,71.4,10-20,South East
3.0,2014-02-01,0.3,75.0,20-30,South East
3.0,2014-02-01,0.4,81.75,30-40,South East
3.0,2014-02-01,0.5,89.0,40-50,South East
3.0,2014-02-01,0.6,91.4,50-60,South East
3.0,2014-02-01,0.7,106.19999999999999,60-70,South East
3.0,2014-02-01,0.8,121.76000000000003,70-80,South East
3.0,2014-02-01,0.9,152.48000000000002,80-90,South East
3.0,2014-03-01,0.1,62.0,0-10,South East
3.0,2014-03-01,0.2,73.0,10-20,South East
3.0,2014-03-01,0.3,85.2,20-30,South East
3.0,2014-03-01,0.4,89.6,30-40,South East
3.0,2014-03-01,0.5,95.0,40-50,South East
3.0,2014-03-01,0.6,97.45,50-60,South East
3.0,2014-03-01,0.7,107.19999999999999,60-70,South East
3.0,2014-03-01,0.8,133.76000000000005,70-80,South East
3.0,2014-03-01,0.9,170.8,80-90,South East
3.0,2014-04-01,0.1,65.0,0-10,South East
3.0,2014-04-01,0.2,75.0,10-20,South East
3.0,2014-04-01,0.3,86.0,20-30,South East
3.0,2014-04-01,0.4,89.0,30-40,South East
3.0,2014-04-01,0.5,90.875,40-50,South East
3.0,2014-04-01,0.6,100.0,50-60,South East
3.0,2014-04-01,0.7,111.975,60-70,South East
3.0,2014-04-01,0.8,139.0,70-80,South East
3.0,2014-04-01,0.9,177.0,80-90,South East
3.0,2014-05-01,0.1,66.0,0-10,South East
3.0,2014-05-01,0.2,76.6,10-20,South East
3.0,2014-05-01,0.3,84.6,20-30,South East
3.0,2014-05-01,0.4,89.0,30-40,South East
3.0,2014-05-01,0.5,92.75,40-50,South East
3.0,2014-05-01,0.6,111.39999999999999,50-60,South East
3.0,2014-05-01,0.7,139.95999999999998,60-70,South East
3.0,2014-05-01,0.8,144.0,70-80,South East
3.0,2014-05-01,0.9,177.0,80-90,South East
3.0,2014-06-01,0.1,66.0,0-10,South East
3.0,2014-06-01,0.2,74.0,10-20,South East
3.0,2014-06-01,0.3,84.6,20-30,South East
3.0,2014-06-01,0.4,91.4,30-40,South East
3.0,2014-06-01,0.5,100.0,40-50,South East
3.0,2014-06-01,0.6,127.4,50-60,South East
3.0,2014-06-01,0.7,139.19,60-70,South East
3.0,2014-06-01,0.8,143.99,70-80,South East
3.0,2014-06-01,0.9,158.77,80-90,South East
3.0,2014-07-01,0.1,58.0,0-10,South East
