date,name,total,total_ytd,multi_total,multi_total_ytd,pop_2023,lat,lng,zori,total_per_capita,total_ytd_per_capita,multi_total_per_capita,multi_total_ytd_per_capita,zori_yoy
2021-10-01,"Seattle, WA",2950.0,24941.0,2997.0,25267.0,4044837,47.6211,-122.3244,2024.69488,0.7293248158083997,6.166132281721118,0.7409445671111098,6.246728854586723,0.12427787695622028
2021-10-01,"St. Louis, MO",791.0,7029.0,807.0,7120.0,2796999,38.6359,-90.2451,1167.163251,0.2828031043271735,2.513050594583695,0.28852352110243873,2.5455854649930156,0.08540543401272993
2021-10-01,"Richmond, VA",860.0,7595.0,864.0,7639.0,1349732,37.5295,-77.4756,1384.444155,0.6371635257962321,5.627042998165562,0.6401270770790053,5.659642062276067,0.1203027588484491
2021-10-01,"Riverside, CA",1990.0,12853.0,2053.0,13049.0,4688053,33.9381,-117.3949,2254.289591,0.42448325562872263,2.7416498917567695,0.43792167025415457,2.7834582928136693,0.18606575682356485
2021-10-01,"Rochester, NY",152.0,1418.0,154.0,1447.0,1052087,43.168,-77.6162,1216.004236,0.14447474400881297,1.3477972829243208,0.14637572748261313,1.3753615432944235,0.10438699941187335
2021-10-01,"Sacramento, CA",846.0,9974.0,851.0,10059.0,2420608,38.5677,-121.4685,2106.230196,0.34949896885410603,4.120452382211411,0.35156456559674265,4.155567526836233,0.13761629071518655
2021-10-01,"Salt Lake City, UT",704.0,9646.0,714.0,9748.0,1267864,40.7776,-111.9311,1504.547559,0.5552646025125724,7.608071528176524,0.5631518837982622,7.688521797290561,0.16938902084885
2021-10-01,"San Antonio, TX",1723.0,19609.0,1739.0,19904.0,2703999,29.4632,-98.5238,1398.387983,0.6372043776643408,7.251851794323888,0.643121539615954,7.360949467806756,0.12893240693407426
2021-10-01,"San Diego, CA",922.0,7892.0,958.0,8066.0,3269973,32.8313,-117.1222,2586.385936,0.2819595146504268,2.4134755852724163,0.2929687798645432,2.466687033807313,0.16451778962915498
2021-10-01,"San Francisco, CA",920.0,11116.0,946.0,11347.0,4566961,37.7558,-122.4449,2866.810582,0.2014468702491657,2.434003706184485,0.20713993397359864,2.4845843877361773,0.06604658776852323
2021-10-01,"San Jose, CA",261.0,3770.0,266.0,3815.0,1945767,37.3012,-121.848,3046.17973,0.13413733504576858,1.937539283994435,0.1367070157937718,1.9606664107264644,0.061625234889761904
2021-10-01,"Washington, DC",1707.0,22722.0,1724.0,22958.0,6304975,38.9047,-77.0163,2103.429376,0.2707385834202356,3.603820792310834,0.2734348669106539,3.6412515513542876,0.08868691871440926
2021-10-01,"Virginia Beach, VA",501.0,6339.0,505.0,6392.0,1787169,36.7335,-76.0435,1525.136081,0.2803316306404151,3.546950512234713,0.2825698073321549,3.576606353400266,0.1635559525801844
2021-10-01,"Tampa, FL",1394.0,21251.0,1402.0,21420.0,3342963,27.9945,-82.4447,1816.276674,0.4169953421560454,6.356935449180861,0.41938842876813176,6.407489403861185,0.25306483532479995
2021-10-01,"Urban Honolulu, HI",165.0,1305.0,168.0,1318.0,989408,,,2382.854839,0.16676638959862866,1.3189705359164268,0.1697985057731492,1.3321097060060156,0.1090206807332672
2021-10-01,"Tucson, AZ",465.0,5161.0,472.0,5210.0,1063162,32.1541,-110.8787,1423.240881,0.4373745487517424,4.854387195930629,0.4439586817437042,4.900476126874362,0.18666949143479616
2021-10-01,"Memphis, TN",561.0,4522.0,562.0,4536.0,1335674,35.1087,-89.9663,1333.231774,0.4200126677617443,3.385556655291636,0.420761353444029,3.396038254843622,0.1494671969317911
2021-10-01,"Miami, FL",1397.0,20021.0,1442.0,20259.0,6183199,25.784,-80.2101,2289.909154,0.22593482758682035,3.2379679191952255,0.23321261372955973,3.276459321461269,0.26077765834852196
2021-10-01,"Milwaukee, WI",281.0,2717.0,289.0,2753.0,1560424,43.0642,-87.9675,1156.079671,0.18007926050868225,1.7411934192245184,0.18520607219576218,1.7642640718163782,0.07604001617560163
2021-10-01,"Minneapolis, MN",2986.0,22222.0,3010.0,22411.0,3712020,44.9635,-93.2678,1519.93103,0.8044137693223635,5.986497917575875,0.8108792517281695,6.037413591521598,0.049065449333305144
2021-10-01,"Louisville, KY",350.0,4671.0,352.0,4719.0,1365557,38.1663,-85.6485,1123.483262,0.256305668675859,3.420582223956964,0.25777027249686396,3.455732715661082,0.07190626260951682
2021-10-01,"Los Angeles, CA",2744.0,26314.0,2801.0,26777.0,12799100,34.1141,-118.4068,2621.675605,0.21439007430209936,2.0559258072833244,0.21884351243446803,2.092100225797126,0.11747759607389252
2021-10-01,"Raleigh, NC",1672.0,17958.0,1684.0,18070.0,1509231,35.8324,-78.6429,1600.870956,1.1078489641413407,11.89877493902524,1.1158000332619724,11.972984917484467,0.16037453377044586
2021-10-01,"Las Vegas, NV",1252.0,13363.0,1274.0,13513.0,2336573,36.2333,-115.2654,1703.896418,0.5358274704021659,5.71905949439628,0.5452429690833541,5.783256076313473,0.2404913455675115
2021-10-01,"Philadelphia, PA",1233.0,19650.0,1260.0,20084.0,6246160,40.0077,-75.1339,1624.200373,0.1974012833484893,3.1459328611498907,0.20172393918823725,3.215415551314728,0.09397270970593419
2021-10-01,"Phoenix, AZ",4029.0,42684.0,4061.0,43000.0,5070110,33.5722,-112.0892,1754.376004,0.7946573151272852,8.418752255868215,0.8009688152722525,8.481078319799767,0.24117325328922257
2021-10-01,"Pittsburgh, PA",138.0,1712.0,141.0,1736.0,2422725,40.4397,-79.9763,1212.627377,0.05696065380924372,0.7066423139233714,0.05819892889205337,0.7165485145858486,0.07844409980843281
2021-10-01,"Portland, OR",1284.0,13002.0,1319.0,13149.0,2508050,45.5371,-122.65,1693.074294,0.5119515161180997,5.184107174896832,0.5259065808097925,5.242718446601941,0.11186083712468964
2021-10-01,"Providence, RI",170.0,1875.0,172.0,1888.0,1677803,41.823,-71.4187,1725.423294,0.10132298011149103,1.1175328688767392,0.10251501517162623,1.1252810967676181,0.12293357329137922
2021-10-01,"Orlando, FL",3117.0,26993.0,3170.0,27255.0,2817933,28.4773,-81.337,1805.982353,1.1061299186318483,9.579007023942728,1.1249380308190435,9.6719829747549,0.20263788545399497
2021-10-01,"Nashville, TN",2024.0,24880.0,2033.0,25066.0,2102573,36.1715,-86.7842,1704.056281,0.9626300727727408,11.833120657404047,0.966910542463924,11.921583697688499,0.15597651647501265
2021-10-01,"New Orleans, LA",332.0,4603.0,333.0,4629.0,962165,30.0687,-89.9288,1449.562874,0.345055162056404,4.784002743812133,0.3460944848336824,4.811025136021368,0.10500283147457123
2021-10-01,"New York, NY",4261.0,45251.0,4360.0,46380.0,19498249,40.6943,-73.9249,2804.628674,0.21853244360557708,2.320772496032849,0.2236098226050965,2.3786751312899943,0.1340349995666139
2021-10-01,"Oklahoma City, OK",612.0,7053.0,612.0,7062.0,1477926,35.4676,-97.5136,1204.404835,0.414093804425932,4.772228108849834,0.414093804425932,4.778317723620804,0.12031116556775512
2021-11-01,"Grand Rapids, MI",170.0,2501.0,173.0,2536.0,1162950,42.9619,-85.6562,1330.389842,0.14617997334365193,2.1505653725439613,0.14875961993206932,2.1806612494088307,0.10339996751149028
2021-11-01,"Denver, CO",2500.0,26623.0,2529.0,26948.0,3005131,39.762,-104.8758,1824.416832,0.8319104890934871,8.859181180454362,0.8415606507669715,8.967329544036517,0.13299863183293636
2021-11-01,"Detroit, MI",852.0,8022.0,859.0,8152.0,4342304,42.3834,-83.1024,1285.545147,0.19620920138249187,1.8474063538619128,0.19782124881169075,1.8773443775470349,0.11937192541240793
2021-11-01,"Jacksonville, FL",1203.0,21074.0,1203.0,21230.0,1713240,30.3322,-81.6749,1586.802503,0.7021783287805562,12.300670075412668,0.7021783287805562,12.391725619294435,0.21015243490118096
2021-11-01,"Kansas City, MO",983.0,10235.0,993.0,10330.0,2221343,39.1238,-94.5541,1223.300472,0.4425250850499,4.60757298625201,0.44702686617960397,4.650339906984199,0.0887107337875741
2021-11-01,"Indianapolis, IN",1130.0,11591.0,1145.0,11671.0,2138468,39.7771,-86.1458,1317.266781,0.5284156695353871,5.42023542087139,0.5354300368301046,5.45764537977655,0.125047149529653
2021-11-01,"Hartford, CT",104.0,1348.0,107.0,1398.0,1151543,41.7661,-72.6834,1549.757893,0.09031360531044,1.1706032688314723,0.09291880546362577,1.2140232713845682,0.10989921476779752
2021-11-01,"Houston, TX",4474.0,62059.0,4507.0,62503.0,7510253,29.786,-95.3885,1552.201137,0.5957189458198012,8.26323693755723,0.6001129389382754,8.322356117696701,0.10774138526705457
2021-11-01,"Baltimore, MD",457.0,7448.0,460.0,7496.0,2834316,39.3051,-76.6144,1687.438092,0.1612381964466912,2.6277945013894004,0.16229665287850756,2.6447298042984624,0.11249052382890334
2021-11-01,"Birmingham, AL",222.0,3781.0,222.0,3787.0,1184290,33.5279,-86.7971,1243.188896,0.18745408641464506,3.192630183485464,0.18745408641464506,3.197696510145319,0.09367082763513768
2021-11-01,"Boston, MA",936.0,14120.0,986.0,14677.0,4919179,42.3188,-71.0852,2490.519389,0.1902756537218914,2.870397682214857,0.20043995146344543,2.9836279590557693,0.1351554334264935
2021-11-01,"Austin, TX",3375.0,46073.0,3428.0,46557.0,2473275,30.3005,-97.7522,1741.494279,1.3645874397307214,18.6283369216929,1.3860165165620482,18.824028868605392,0.21506892912970077
2021-11-01,"Atlanta, GA",3186.0,35692.0,3198.0,35926.0,6307261,33.7628,-84.422,1763.679504,0.5051321009230473,5.658874747691589,0.5070346700414015,5.695974845499496,0.19954607539027447
2021-11-01,"Cleveland, OH",241.0,3096.0,244.0,3109.0,2063132,41.4764,-81.6805,1180.015193,0.11681269060825968,1.5006310793492612,0.11826679049135004,1.5069321788426528,0.10456792292498407
2021-11-01,"Columbus, OH",1316.0,10751.0,1357.0,10968.0,2180271,39.9862,-82.9855,1341.804314,0.603594690751746,4.931038389264454,0.6223996925152883,5.030567301037348,0.0928556591770735
2021-11-01,"Dallas, TX",5805.0,72022.0,5834.0,72542.0,8100037,32.7935,-96.7667,1637.690751,0.7166633930190689,8.891564322483958,0.7202436235785096,8.955761560101514,0.16363600161250735
2021-11-01,"Cincinnati, OH",768.0,7864.0,782.0,7986.0,2271479,39.1413,-84.506,1255.440555,0.3381057011753135,3.462061502659721,0.34426908635298853,3.5157710020651742,0.10431434119660454
2021-11-01,"Chicago, IL",1276.0,17557.0,1297.0,17834.0,9262825,41.8375,-87.6866,1696.626805,0.13775495056853604,1.8954260714198963,0.14002207749795553,1.9253305552031912,0.09019691854906964
2021-11-01,"Buffalo, NY",110.0,1439.0,113.0,1478.0,1155604,42.9018,-78.8487,1124.711856,0.09518831710516752,1.245236257403055,0.09778436211712663,1.2789848425585235,0.10613529704048408
2021-11-01,"Charlotte, NC",1595.0,26582.0,1603.0,26832.0,2805115,35.2083,-80.8303,1593.254179,0.5686041392242386,9.47626033157286,0.5714560722109432,9.565383237407378,0.1602151950649091
2021-11-01,"Seattle, WA",3283.0,27978.0,3310.0,28324.0,4044837,47.6211,-122.3244,2019.60293,0.8116519899318564,6.916965998877087,0.8183271662121366,7.002507146765123,0.14043787293678878
2021-11-01,"Richmond, VA",1117.0,8821.0,1128.0,8877.0,1349732,37.5295,-77.4756,1394.886349,0.8275716957144086,6.53537146633554,0.8357214617420347,6.576861184294364,0.1253472186774931
2021-11-01,"Riverside, CA",1179.0,14048.0,1203.0,14268.0,4688053,33.9381,-117.3949,2265.805582,0.2514903308473688,2.9965531533026613,0.2566097268951524,3.0434809504073437,0.1797097747412162
2021-11-01,"Rochester, NY",150.0,1519.0,153.0,1549.0,1052087,43.168,-77.6162,1213.276206,0.1425737605350128,1.4437969483512296,0.14542523574571303,1.472311700458232,0.09521053362067766
2021-11-01,"Sacramento, CA",897.0,10874.0,901.0,10963.0,2420608,38.5677,-121.4685,2111.8973,0.370568055628999,4.4922597958859924,0.3722205330231082,4.529027417904923,0.13483154904133832
2021-11-01,"Salt Lake City, UT",829.0,10483.0,843.0,10599.0,1267864,40.7776,-111.9311,1516.341881,0.6538556185836967,8.268236971788772,0.6648978123836626,8.359729434702775,0.1774832594079654
2021-11-01,"San Antonio, TX",1518.0,21108.0,1533.0,21418.0,2703999,29.4632,-98.5238,1403.636351,0.5613907401592974,7.806215904665645,0.5669380794889347,7.920860917478151,0.1320096313395045
2021-11-01,"San Diego, CA",494.0,8367.0,508.0,8553.0,3269973,32.8313,-117.1222,2609.415339,0.1510715837714868,2.558736723514231,0.15535296468808765,2.615617927120499,0.1672017091010416
2021-11-01,"San Francisco, CA",1192.0,12136.0,1219.0,12386.0,4566961,37.7558,-122.4449,2860.496425,0.26100507536631035,2.6573469753737773,0.26691710308014455,2.7120879727240936,0.07836361060693964
2021-11-01,"San Jose, CA",298.0,4033.0,302.0,4080.0,1945767,37.3012,-121.848,3031.863053,0.15315297258099247,2.0727044913394046,0.15520871717939508,2.096859490370635,0.06756027814945087
2021-11-01,"Washington, DC",2001.0,24709.0,2019.0,24963.0,6304975,38.9047,-77.0163,2104.557226,0.31736842731335174,3.918968750867371,0.3202233157149711,3.9592543983124435,0.10103957303498246
2021-11-01,"Tampa, FL",1567.0,22848.0,1569.0,23019.0,3342963,27.9945,-82.4447,1831.307353,0.46874584014241255,6.834655364118597,0.46934411179543417,6.885807590451943,0.25634587905494155
2021-11-01,"Tucson, AZ",421.0,5582.0,426.0,5636.0,1063162,32.1541,-110.8787,1435.032844,0.39598856994512593,5.250375765875756,0.40069152208224146,5.301167648956603,0.18901858801752702
2021-11-01,"Urban Honolulu, HI",90.0,1336.0,90.0,1346.0,989408,,,2382.807563,0.09096348523561563,1.350302403053139,0.09096348523561563,1.3604094569682073,0.1034967681512764
2021-11-01,"Virginia Beach, VA",610.0,6921.0,614.0,6980.0,1787169,36.7335,-76.0435,1527.492161,0.34132194549032574,3.87260522088286,0.3435601221820656,3.9056183270860227,0.15849923736191607
2021-11-01,"St. Louis, MO",555.0,7577.0,561.0,7673.0,2796999,38.6359,-90.2451,1172.97835,0.19842695689201176,2.708974869136528,0.2005721131827362,2.7432973697881193,0.08972900603849032
2021-11-01,"Raleigh, NC",2565.0,20535.0,2588.0,20670.0,1509231,35.8324,-78.6429,1608.757779,1.6995410245350115,13.606267032680883,1.714780573682889,13.695716560287988,0.16174519623987993
2021-11-01,"Memphis, TN",311.0,4857.0,312.0,4872.0,1335674,35.1087,-89.9663,1337.236735,0.23284124719055696,3.6363663588570265,0.23358993287284172,3.6475966440912977,0.14385783002817254
2021-11-01,"Miami, FL",2006.0,21948.0,2047.0,22208.0,6183199,25.784,-80.2101,2336.469781,0.3244275333852266,3.549618894685421,0.33105840520416696,3.5916683257323596,0.2732485236798956
2021-11-01,"Milwaukee, WI",163.0,2758.0,164.0,2787.0,1560424,43.0642,-87.9675,1159.040237,0.10445878812425341,1.767468329120803,0.10509963958513839,1.7860530214864676,0.07834406785725001
2021-11-01,"Minneapolis, MN",1428.0,23464.0,1438.0,23663.0,3712020,44.9635,-93.2678,1517.693099,0.38469620314545716,6.3210866320763355,0.38739015414787636,6.374696257024477,0.05363501686295091
2021-11-01,"Louisville, KY",375.0,5012.0,376.0,5058.0,1365557,38.1663,-85.6485,1131.985745,0.27461321643842035,3.670297175438301,0.27534551834892285,3.703983063321414,0.08065750478279066
2021-11-01,"Las Vegas, NV",1732.0,15096.0,1764.0,15278.0,2336573,36.2333,-115.2654,1713.609108,0.7412565325371816,6.460744004146243,0.7549518033461826,6.538635856872437,0.23919295881691505
2021-11-01,"Los Angeles, CA",2083.0,28356.0,2121.0,28855.0,12799100,34.1141,-118.4068,2636.895769,0.1627458180653327,2.2154682751130936,0.16571477682024516,2.2544553913947074,0.12296191087866215
