name,fips,lat,lng,pop_2023,date,zori,zori_1yc,zori_5yc
"Douglas County, GA",13097,33.724594,-84.735518,149160,2025-02-28,1846.9514950166113,0.011166522966633785,0.415501629354621
"Schuylkill County, PA",42107,40.712667,-76.195872,143786,2025-02-28,1154.6666666666667,0.08564902844918176,
"Jackson County, MS",28059,30.443696,-88.66863,146389,2025-02-28,1551.46626984127,0.028763131500095795,0.44026302568401987
"Lebanon County, PA",42075,40.340342,-76.443132,144252,2025-02-28,1355.2592592592594,0.03895888226311883,
"Taylor County, TX",48441,32.417775,-99.767126,146836,2025-02-28,1330.7923850574714,0.06582341018428228,0.3672943366394894
"Livingston Parish, LA",22063,30.48237,-90.843081,150145,2025-02-28,1288.7083333333333,0.01626882404106378,0.24519007450791297
"Monroe County, IN",18105,39.162275,-86.53857,139342,2025-02-28,1477.1910669975186,0.046302783651374524,0.3667760538442635
"Kaufman County, TX",48257,32.671244,-96.358092,185690,2025-02-28,1952.5086401808785,0.006078030687471925,0.2935459929693798
"Wright County, MN",27171,45.199091,-93.818147,151150,2025-02-28,1684.9492063492064,0.06768605530052141,0.2992608699531232
"Randall County, TX",48381,35.119788,-101.891409,148255,2025-02-28,1461.2827380952383,0.0448823228404569,0.29157073300179426
"Napa County, CA",6055,38.325108,-122.319983,133216,2025-02-28,2962.009583333333,0.02005916297485366,0.25548773480172726
"Spotsylvania County, VA",51177,38.238583,-77.569152,149588,2025-02-28,1899.4021423384168,0.04047199559440395,0.39839609875785675
"Marathon County, WI",55073,44.907455,-89.707823,138612,2025-02-28,952.0238095238096,0.06470962570472194,
"Florence County, SC",45041,34.106046,-79.764677,137214,2025-02-28,1553.0925925925924,0.06771334367381199,
"Humboldt County, CA",6023,40.757636,-124.088127,133985,2025-02-28,1530.7936507936508,0.04903454312616318,
"Hampton City, VA",51650,37.043069,-76.367924,137098,2025-02-28,1555.3982323232322,0.04991315004093577,0.5126104696927303
"Washington County, WI",55131,43.345574,-88.216407,138168,2025-02-28,1293.7944444444445,0.07101702055745229,
"Clark County, OH",39023,39.927551,-83.83172,134610,2025-02-28,1076.3492063492065,0.07525080663973127,
"Boone County, KY",21015,38.984893,-84.678985,140496,2025-02-28,1715.1512820512824,0.05678464847367315,0.39575445793494013
"Calhoun County, MI",26025,42.289631,-85.106049,133366,2025-02-28,1050.1578282828282,0.05588193799432517,
"Grayson County, TX",48181,33.644861,-96.626605,146907,2025-02-28,1495.8019592055823,0.008905142543610634,0.3407580669604451
"Cambria County, PA",42021,40.408084,-78.800185,130668,2025-02-28,824.6388888888888,0.10081678648590531,0.34878260156443286
"Blount County, TN",47009,35.753197,-83.973461,141456,2025-02-28,1848.6856661856664,0.03754955146763583,0.6721558116959103
"Brunswick County, NC",37019,34.041766,-78.216619,159964,2025-02-28,1931.705165692008,0.05703238629390772,0.4579413738018485
"Harnett County, NC",37085,35.354081,-78.867419,141477,2025-02-28,1793.2450980392157,0.030416193721396922,
"Warren County, KY",21227,36.966984,-86.435814,142229,2025-02-28,1287.0238095238096,0.05408298347377927,0.35862489660638697
"Tazewell County, IL",17179,40.605153,-89.530221,129541,2025-02-28,1034.3055555555557,0.05029626358426631,
"Washington County, TN",47179,36.325615,-82.433815,138420,2025-02-28,1597.584126984127,0.0643188372517971,0.56236727851416
"Wood County, OH",39173,41.453257,-83.602769,132650,2025-02-28,1464.8333333333333,-0.0314022525802059,0.28374873539313317
"Tangipahoa Parish, LA",22105,30.561076,-90.449002,138064,2025-02-28,1302.6575163398693,0.06268980285598835,
"Cache County, UT",49005,41.745425,-111.839724,142393,2025-02-28,1511.7989417989418,-0.006804774217949561,
"Black Hawk County, IA",19013,42.490207,-92.37179,130471,2025-02-28,1164.9611293197631,0.05463330868613925,0.26719766682984836
"Kendall County, IL",17093,41.66076,-88.375603,139976,2025-02-28,2238.3111111111116,0.039965943833194295,0.4406078156541997
"Strafford County, NH",33017,43.246137,-70.954351,133243,2025-02-28,1928.3498575498572,0.051820951389175196,0.5506030414804335
"Rapides Parish, LA",22079,31.286365,-92.455373,126260,2025-02-28,1300.2777777777776,0.05860110875060309,
"Madison County, IN",18095,40.113496,-85.7088,132504,2025-02-28,1059.0171404682276,0.038234929313467614,0.5597189872515567
"Washington County, RI",44009,41.467323,-71.590046,129982,2025-02-28,2385.4848484848485,0.07760507940630279,0.5656756050859819
"Pickens County, SC",45077,34.805302,-82.689713,135495,2025-02-28,1423.5333333333335,0.1004602759703046,0.5447949534496841
"Wichita County, TX",48485,33.920901,-98.552501,130180,2025-02-28,1171.9098484848485,0.0327918939598697,0.4382302244899905
"Fayette County, PA",42051,39.949204,-79.71596,123915,2025-02-28,928.888888888889,,
"Berkshire County, MA",25003,42.456888,-73.218336,126818,2025-02-28,1680.138888888889,0.05852450241020901,
"Hunterdon County, NJ",34019,40.572604,-74.895969,130183,2025-02-28,2679.761904761905,0.05277442749666994,0.44396236913440346
"Skagit County, WA",53057,48.4668,-122.33534,131417,2025-02-28,2091.5555555555557,0.007540782344535701,0.4206301113926434
"Clarke County, GA",13059,33.950374,-83.381417,129933,2025-02-28,1816.9841657417685,0.05081625253794364,0.49915528730122927
"Chautauqua County, NY",36013,42.245031,-79.314802,124891,2025-02-28,1023.3333333333334,,
"Bossier Parish, LA",22015,32.560816,-93.659046,129795,2025-02-28,1383.747160493827,0.02829855747511001,0.29940339590967846
"Sebastian County, AR",5131,35.318718,-94.354788,129098,2025-02-28,1033.3706108706108,0.048373898477877875,0.4128289002595462
"Sumter County, FL",12119,28.83348,-82.024754,151565,2025-02-28,1856.2222222222224,0.04186930920743226,
"Linn County, OR",41043,44.556336,-122.959471,131496,2025-02-28,1648.6923076923076,0.0312922954318231,
"Ascension Parish, LA",22005,30.254386,-90.934071,131632,2025-02-28,1866.6574074074076,0.024115874228521017,0.23712883560446119
"Cochise County, AZ",4003,31.603486,-110.072835,124640,2025-02-28,1355.55,0.016086200536044704,
"Richland County, OH",39139,40.761551,-82.54039,125064,2025-02-28,907.6388888888888,0.0714790898883888,
"Gregg County, TX",48183,32.49989,-94.790846,126243,2025-02-28,1223.2783094098884,0.047650154625882735,0.36080090936691955
"Kennebec County, ME",23011,44.395615,-69.748924,127259,2025-02-28,1400.2380952380952,0.038125427713434634,0.5715093764081431
"Faulkner County, AR",5045,35.105697,-92.406071,129951,2025-02-28,1320.9860566448804,0.029106120317871964,0.3635070492936714
"Blair County, PA",42013,40.487156,-78.376585,120273,2025-02-28,902.5,0.04784235912529744,
"San Juan County, NM",35045,36.723982,-108.220154,120675,2025-02-28,1163.611111111111,0.08521688333201394,
"Morgan County, AL",1103,34.513887,-86.931981,125133,2025-02-28,1325.5555555555554,0.047360571965725295,
"Saline County, AR",5125,34.596991,-92.546119,129574,2025-02-28,1492.3470418470415,0.03996678473335891,0.37829083614447656
"Jasper County, MO",29097,37.129578,-94.444125,125056,2025-02-28,1078.7916666666667,0.06667628040209994,
"Bonneville County, ID",16019,43.494825,-111.994434,131366,2025-02-28,1249.1747587924058,0.01512368039762868,0.45637340935830295
"Comanche County, OK",40031,34.633044,-98.419449,121574,2025-02-28,1100.7984817115253,0.04349596321768745,0.4398126758648746
"Berkeley County, WV",54003,39.458843,-77.98117,132440,2025-02-28,1648.301282051282,0.06486195025447761,0.45074274696331273
"La Crosse County, WI",55063,43.861018,-91.208863,120486,2025-02-28,1090.0,0.047267987021323066,
"Clark County, IN",18019,38.373412,-85.732548,125467,2025-02-28,1403.7314352314352,0.05261765027253151,
"Allegan County, MI",26005,42.608445,-85.871027,121939,2025-02-28,1411.25,,
"Tom Green County, TX",48451,31.451021,-100.461171,119057,2025-02-28,1320.7747474747473,0.04007173527444552,0.20127440154088694
"Potter County, TX",48375,35.221526,-101.839818,114647,2025-02-28,1112.5648148148148,0.04207446472561993,0.3551511477417679
"Robeson County, NC",37155,34.677173,-79.091794,117365,2025-02-28,991.6666666666666,,
"Douglas County, KS",20045,38.942493,-95.254186,120553,2025-02-28,1478.1658986175114,0.08152627164090642,0.40183094787228724
"Carroll County, GA",13045,33.623974,-85.043815,127098,2025-02-28,1773.8876068376069,0.04112788164094261,0.5882573508509821
"Oswego County, NY",36075,43.392222,-76.31179,118162,2025-02-28,1310.2777777777776,0.14487358747425483,
"Wayne County, NC",37191,35.372889,-77.986675,118686,2025-02-28,1376.611111111111,0.0674619527975,
"Fayette County, GA",13113,33.428121,-84.513188,123351,2025-02-28,2271.1889632107027,0.060694089118858985,0.44960134169053245
"Jefferson County, NY",36045,44.019862,-75.89504,114787,2025-02-28,1287.8842592592594,0.033475707310520075,
"Sheboygan County, WI",55117,43.733622,-87.819076,117752,2025-02-28,988.7083333333334,0.056991850274526135,
"Lowndes County, GA",13185,30.860299,-83.281437,120712,2025-02-28,1413.208839091192,0.0760919819676451,
"Missoula County, MT",30063,46.875546,-114.021512,121849,2025-02-28,1370.283882783883,0.060245457418936166,0.5810102860820836
"Wayne County, OH",39169,40.836466,-81.864476,116510,2025-02-28,1150.9484126984128,0.09511042265085279,
"Windham County, CT",9015,41.80508,-71.993508,116418,2025-02-28,1742.2916666666667,0.16138967507256408,
"Calhoun County, AL",1015,33.727215,-85.817974,116429,2025-02-28,996.0416666666666,0.0359157964437673,
"Gallatin County, MT",30031,45.682956,-111.128767,126409,2025-02-28,2288.296053031685,0.018683002136343996,
"Henderson County, NC",37089,35.341636,-82.471646,119230,2025-02-28,1811.8988095238096,0.04795406955182502,
"Lycoming County, PA",42081,41.24927,-76.981292,112724,2025-02-28,987.0,0.09122903244671776,
"Flagler County, FL",12035,29.521471,-81.222102,131439,2025-02-28,2008.1499589490968,0.012657944653983177,0.44058602913268907
"Saint Marys County, MD",24037,38.307223,-76.577954,115281,2025-02-28,1808.207070707071,0.059827820796490405,0.3390391459423352
"Delaware County, IN",18035,40.20524,-85.402908,112321,2025-02-28,989.225,0.0594348963645599,0.4628196511528251
"La Porte County, IN",18091,41.632279,-86.791226,111706,2025-02-28,1121.638888888889,0.07548328895561607,
"Ontario County, NY",36069,42.902312,-77.266946,112494,2025-02-28,1699.0166666666669,0.028484210004734223,
"Albemarle County, VA",51003,38.052435,-78.519241,115676,2025-02-28,1884.800505050505,0.052900278907477505,0.33657470405824275
"Newton County, GA",13217,33.570575,-83.898026,120135,2025-02-28,1845.0674329501917,0.02532606111025837,0.48254343252309573
"Mercer County, PA",42085,41.263855,-80.336703,108503,2025-02-28,991.111111111111,0.06995919998425215,
"Douglas County, OR",41019,43.239963,-123.388771,112435,2025-02-28,1294.7420634920634,0.07648030479316437,
"Androscoggin County, ME",23001,44.117226,-70.202081,113765,2025-02-28,1478.5,0.12299736979648968,
"Hardin County, KY",21093,37.743564,-85.915853,112273,2025-02-28,1429.638888888889,-0.010714221118914624,
"Terrebonne Parish, LA",22109,29.596256,-90.725647,103616,2025-02-28,1372.3359788359787,0.06429423501023002,
"La Salle County, IL",17099,41.354304,-88.895139,108309,2025-02-28,1093.3333333333333,,
"Craighead County, AR",5031,35.835762,-90.669235,113993,2025-02-28,1266.9407407407407,0.045241916155837725,0.2627336490305161
"Cowlitz County, WA",53015,46.135463,-122.894833,112864,2025-02-28,1399.4761904761906,0.026451351496268982,
"Warren County, NJ",34041,40.794655,-75.014893,111252,2025-02-28,1934.9305555555552,0.07309261864670002,0.48537851586705894
"Hanover County, VA",51085,37.686944,-77.418063,114148,2025-02-28,2125.722222222222,0.05146515969154364,
"Eaton County, MI",26045,42.645094,-84.739621,108820,2025-02-28,1270.8944444444444,0.07623229908323181,
"Pennington County, SD",46103,44.064853,-103.210935,115903,2025-02-28,1313.298611111111,0.04613354127417124,0.4048461059837931
"Madison County, MS",28089,32.509875,-90.104845,112511,2025-02-28,1521.477777777778,0.050776933686019765,0.2742604161382751
"Kankakee County, IL",17091,41.150459,-87.851699,105940,2025-02-28,1327.34126984127,0.06260465924836711,
"Bartow County, GA",13015,34.208535,-84.829148,115041,2025-02-28,1783.7268811414724,0.0227586883945472,0.49754389586907743
"Miami County, OH",39109,40.039896,-84.229494,110876,2025-02-28,1439.503205128205,0.03282865632155896,0.37411119099395185
"Bradley County, TN",47011,35.167425,-84.859688,111579,2025-02-28,1458.36045751634,0.03809765424049871,
"Yamhill County, OR",41071,45.239528,-123.136974,108644,2025-02-28,2247.8333333333335,0.0720434033315751,0.4217858882578289
"Cass County, MO",29037,38.751052,-94.424307,111732,2025-02-28,1805.5888888888887,0.050779999201379766,0.3992109344053163
"Matanuska Susitna Borough, AK",2170,61.607247,-149.432649,115239,2025-02-28,1772.2685185185185,0.041506799427951435,
"Navajo County, AZ",4017,34.862151,-110.205157,109175,2025-02-28,2033.3333333333333,,
"Vigo County, IN",18167,39.460456,-87.386916,106153,2025-02-28,900.3879453879454,0.05535256782120945,
"Houston County, AL",1069,31.204793,-85.39632,108462,2025-02-28,1252.0833333333333,0.06197549986767514,
"Walworth County, WI",55127,42.662934,-88.540338,105822,2025-02-28,1591.6666666666667,0.057512559010874265,
"Carver County, MN",27019,44.836919,-93.679267,111057,2025-02-28,1950.8343915343912,0.03576460944740867,0.2796795773103413
"Monongalia County, WV",54061,39.636527,-79.956836,107718,2025-02-28,1202.0141439614056,0.045867946770377976,0.24528931560457612
"Tompkins County, NY",36109,42.459082,-76.478989,103558,2025-02-28,2054.2077777777777,0.029722353320734918,0.3955775642624173
"Sumter County, SC",45085,33.929496,-80.389604,104165,2025-02-28,1433.7566137566137,0.06096893724996,0.488236041361509
"Rockwall County, TX",48397,32.916866,-96.427986,131307,2025-02-28,2086.971560846561,0.025831251083954454,0.28087865665170675
"Eau Claire County, WI",55035,44.790208,-91.454792,107903,2025-02-28,1145.988795518207,0.021367328664290364,
"Platte County, MO",29165,39.260346,-94.683735,111940,2025-02-28,1592.462643678161,0.06673999938385489,0.3719236370876726
"Woodbury County, IA",19193,42.483312,-96.345995,105951,2025-02-28,1264.2,0.07077379565807496,
"Macon County, IL",17115,39.850646,-88.946554,100591,2025-02-28,1033.1666666666667,0.1125097764145897,
"Franklin County, MO",29071,38.436356,-90.998977,106404,2025-02-28,1096.111111111111,,
"Bay County, MI",26017,43.629992,-83.929196,102500,2025-02-28,1282.25,0.007355928680856216,
"Fond du Lac County, WI",55039,43.765547,-88.487004,103948,2025-02-28,1042.4722222222224,0.11441504545653003,
"Adams County, PA",42001,39.851137,-77.157037,106748,2025-02-28,1236.25,,
"Flathead County, MT",30029,48.24738,-114.28093,113679,2025-02-28,2238.703703703704,0.005400660578435801,
"Cecil County, MD",24015,39.614177,-75.936285,105672,2025-02-28,1851.861111111111,0.05031213040315663,
"Wicomico County, MD",24045,38.372255,-75.593756,104800,2025-02-28,1668.0,0.0722731306418718,0.45346623193144975
"Whitfield County, GA",13313,34.793647,-84.966305,103687,2025-02-28,1593.611111111111,0.12618891440703428,
"Daviess County, KY",21059,37.747426,-87.095079,103458,2025-02-28,1381.5555555555557,0.10524270756915444,
"Allen County, OH",39003,40.757218,-84.123687,100838,2025-02-28,1120.138888888889,,
"Nevada County, CA",6057,39.220021,-120.915206,102037,2025-02-28,2653.240740740741,0.09769590756101643,
"Limestone County, AL",1083,34.803982,-86.922366,114654,2025-02-28,1635.0235805860805,0.038875455222719735,
"Craven County, NC",37049,35.069158,-77.04141,102391,2025-02-28,1534.0416666666667,0.08247438319050282,
"Highlands County, FL",12055,27.462632,-81.444816,107614,2025-02-28,1516.3734006734005,0.021543399139421604,0.5189227132291401
"DeKalb County, IL",17037,41.927566,-88.726804,100288,2025-02-28,1352.0833333333333,0.06029721981769831,0.3299973184849476
"Laramie County, WY",56021,41.153937,-104.771336,100984,2025-02-28,1367.2716513505986,0.030806687951029588,0.2837142759694655
"Garland County, AR",5051,34.505767,-93.080729,99784,2025-02-28,1307.9444444444443,0.05303188645168655,
"Roanoke City, VA",51770,37.27853,-79.96024,97171,2025-02-28,1398.437134502924,0.07871242834582803,0.48455542094636406
"Montgomery County, VA",51121,37.189478,-80.413551,98666,2025-02-28,1764.7138888888887,0.07107722205230949,0.42501612935320443
"Sutter County, CA",6101,39.137197,-121.643973,97948,2025-02-28,2084.797619047619,0.06995685925032924,
"Maury County, TN",47119,35.635591,-87.029196,110760,2025-02-28,1636.87575596817,-0.022512930168658962,0.28647090983145596
"Cleveland County, NC",37045,35.291366,-81.515786,101378,2025-02-28,1236.5,0.016891547333738988,
"Hunt County, TX",48231,33.082058,-96.104497,113347,2025-02-28,1541.484126984127,0.03313064171546798,
"Dubuque County, IA",19061,42.493173,-90.762214,98887,2025-02-28,1120.5026455026457,0.015177010536298496,
"Moore County, NC",37125,35.23777,-79.439212,106898,2025-02-28,1957.25,0.02405332991454112,0.43018253310199994
"Madison County, TN",47113,35.653504,-88.824487,99193,2025-02-28,1377.25,0.10510128732468904,
"Floyd County, GA",13115,34.256222,-85.183346,100113,2025-02-28,1176.5,0.019482863078243318,
"Story County, IA",19169,42.025132,-93.604948,98566,2025-02-28,1089.6593567251462,0.029047773129736942,0.22261122522499188
"Sevier County, TN",47155,35.864247,-83.58249,99415,2025-02-28,1754.5119047619046,0.041274265293915535,
"Putnam County, NY",36079,41.410932,-73.718558,98060,2025-02-28,2817.0833333333335,0.11960871262918538,
"Burleigh County, ND",38015,46.823125,-100.761269,100012,2025-02-28,1301.0416666666667,0.050714906636139645,
"Grant County, WA",53025,47.14473,-119.466088,102678,2025-02-28,1562.8434343434344,0.011385649767083006,0.3725230005774749
"Ashtabula County, OH",39007,41.792138,-80.769023,96845,2025-02-28,795.0,,
"Lafourche Parish, LA",22057,29.690273,-90.63396,95056,2025-02-28,1441.3142857142857,0.016422713040902925,
"Portsmouth City, VA",51740,36.833211,-76.35284,96793,2025-02-28,1484.7608727701609,0.056479764724809645,0.4482969766428109
"Marshall County, AL",1095,34.311249,-86.291329,100756,2025-02-28,1550.0,,
"Fairbanks North Star Borough, AK",2090,64.831239,-147.623249,94840,2025-02-28,1782.5108225108224,0.05533954915475703,
"Dallas County, IA",19049,41.630722,-93.900543,111092,2025-02-28,1586.193265993266,0.019297543254159555,0.21314166653635436
"Roanoke County, VA",51161,37.270592,-79.990218,97026,2025-02-28,1526.1349206349207,0.09407330082861565,
"Sherburne County, MN",27141,45.402446,-93.718866,102206,2025-02-28,1601.0,0.053595349836497164,
"Cape May County, NJ",34009,39.096879,-74.806953,94610,2025-02-28,2507.142857142857,,
"Walton County, GA",13297,33.795968,-83.785302,106702,2025-02-28,2026.5681216931216,0.09953116230148518,
"Franklin County, WA",53021,46.303471,-119.125303,99034,2025-02-28,1916.47619047619,0.021299781868544754,0.42389324662108274
"Bastrop County, TX",48021,30.142585,-97.366668,110778,2025-02-28,1832.288888888889,0.03287792798700595,
"Benton County, OR",41003,44.573123,-123.275062,97713,2025-02-28,2035.3812446717816,0.03397442753942714,0.3999524804558081
"Lancaster County, SC",45057,34.804751,-80.771843,108215,2025-02-28,1776.4764309764312,0.07521129425982287,
"Rogers County, OK",40131,36.31533,-95.650597,100248,2025-02-28,1540.952380952381,0.04422933827559894,0.3919212165364159
"Nash County, NC",37127,35.945971,-77.925858,96551,2025-02-28,1408.75,0.08336061615955903,
"Cabell County, WV",54011,38.413593,-82.335182,92082,2025-02-28,1042.6984126984123,0.048634496559704754,0.27871684176670053
"Grand Traverse County, MI",26055,44.713441,-85.613028,96421,2025-02-28,1978.888888888889,-0.009211349539072988,
"Steuben County, NY",36101,42.264824,-77.31968,92162,2025-02-28,1424.8333333333333,0.05162986623345023,
"Lauderdale County, AL",1077,34.865524,-87.608858,96814,2025-02-28,1252.5,0.06096710120232096,
"Pottawattamie County, IA",19155,41.278446,-95.79385,93179,2025-02-28,1281.1805555555557,0.07767087277864149,
"Suffolk City, VA",51800,36.781867,-76.551079,100659,2025-02-28,1878.2944444444445,0.11791941401157136,0.47863901834398637
"Tuscarawas County, OH",39157,40.481355,-81.467009,91874,2025-02-28,875.0,,
"Rockdale County, GA",13247,33.642136,-84.019225,95987,2025-02-28,1672.2662090007627,0.03401911112170408,0.48555903764761466
"Bowie County, TX",48037,33.436613,-94.20082,91687,2025-02-28,1477.7222222222224,0.07530197503842273,
"Campbell County, KY",21037,39.032376,-84.439251,93702,2025-02-28,1458.7158730158728,0.043728541082192374,0.3583375440392933
"Saint Croix County, WI",55109,45.017968,-92.580626,96763,2025-02-28,1743.452380952381,0.012911676963906826,
"Calvert County, MD",24009,38.551108,-76.54407,94728,2025-02-28,2469.7301587301586,0.09110466690734831,
"Madison County, KY",21151,37.70685,-84.286707,96735,2025-02-28,1053.1382275132275,0.047599120202707956,0.404490103661433
"Northumberland County, PA",42097,40.874558,-76.684501,90120,2025-02-28,925.0,0.1287684236868818,
"Mendocino County, CA",6045,39.285646,-123.394154,89108,2025-02-28,2012.0833333333333,,
"Wayne County, NY",36117,43.143635,-77.130245,90829,2025-02-28,1044.4444444444446,,
"Victoria County, TX",48469,28.825017,-96.991571,91664,2025-02-28,1082.6555555555556,0.05357488891074058,
"Grafton County, NH",33009,43.83744,-71.957176,93146,2025-02-28,1976.5873015873017,0.05769024804341494,
"Ozaukee County, WI",55089,43.31881,-87.950093,93460,2025-02-28,1763.4722222222224,0.05183186158772224,
"Rockingham County, NC",37157,36.40032,-79.773426,92518,2025-02-28,1128.75,,
"Saint Clair County, AL",1115,33.660943,-86.374875,95552,2025-02-28,1690.959595959596,0.0504674915359653,0.3121566801471569
"Frederick County, VA",51069,39.166263,-78.188362,95994,2025-02-28,2121.6857142857143,0.10180735550818643,
"Liberty County, TX",48291,30.159245,-94.925523,108272,2025-02-28,1526.7714285714285,0.041147314986179406,
"Dodge County, WI",55027,43.435904,-88.713062,88231,2025-02-28,1014.0277777777776,,
"Twin Falls County, ID",16083,42.56026,-114.499626,95156,2025-02-28,1670.9027777777776,0.018520147872878923,
"Lapeer County, MI",26087,43.058194,-83.249396,88977,2025-02-28,1137.0,,
"Nassau County, FL",12089,30.608318,-81.63434,101501,2025-02-28,2205.0512820512818,0.06036133390694509,0.506312966105188
"Christian County, MO",29043,37.027878,-93.264355,94422,2025-02-28,1360.326923076923,0.04861800895294799,
"Josephine County, OR",41033,42.404433,-123.38517,87821,2025-02-28,1642.0833333333333,0.034173763246094335,
"Elmore County, AL",1051,32.558527,-86.225332,90441,2025-02-28,1202.4722222222224,0.025967789555524368,
"Cullman County, AL",1043,34.162652,-86.83269,92016,2025-02-28,1495.0,,
"Dougherty County, GA",13095,31.574147,-84.171202,82645,2025-02-28,867.7222222222222,0.032711445039942166,0.44240080811882687
"Bannock County, ID",16005,42.871117,-112.425092,90400,2025-02-28,1107.3630952380952,0.04470991354363485,
"Polk County, OR",41053,44.920857,-123.20811,89805,2025-02-28,1756.1363636363633,0.03552444644669728,
"Muskingum County, OH",39119,39.963489,-81.996844,86305,2025-02-28,1067.55,0.05844136130313404,
"Lawrence County, PA",42073,40.986789,-80.336455,84472,2025-02-28,886.6666666666666,0.09709136429517495,
"Island County, WA",53029,48.2063,-122.576951,86267,2025-02-28,1773.219696969697,0.04899427267306877,0.40615186807243564
"Lincoln County, NC",37109,35.485544,-81.162521,95675,2025-02-28,1766.3472222222224,0.05407341471332727,
"Buchanan County, MO",29021,39.750709,-94.819825,82956,2025-02-28,869.361111111111,0.06386923842130576,
"Newport County, RI",44005,41.548629,-71.266556,83832,2025-02-28,3158.399335232669,0.03736750511689957,0.632510134036719
"Orange County, TX",48361,30.120218,-93.865826,85722,2025-02-28,1225.8333333333333,0.0521379453411519,
"Jefferson County, WI",55055,43.040342,-88.785594,85743,2025-02-28,1067.638888888889,0.04678315762568497,
"Wood County, WV",54107,39.266981,-81.530587,83052,2025-02-28,890.8333333333334,,
"Chemung County, NY",36015,42.120553,-76.813813,81325,2025-02-28,1113.0,,
"Glynn County, GA",13127,31.202596,-81.486211,86172,2025-02-28,1830.0507335801456,0.025471871404820323,
"Cascade County, MT",30013,47.491558,-111.306586,84900,2025-02-28,1360.8461538461538,0.08205988005055498,0.5936820916868377
"Midland County, MI",26111,43.643318,-84.296349,84039,2025-02-28,1437.147619047619,0.060597571923154625,
"Lee County, MS",28081,34.278226,-88.703819,82799,2025-02-28,1403.6666666666667,0.05847732055379096,
"Howard County, IN",18067,40.470296,-86.133562,83831,2025-02-28,1065.8666666666666,0.12136788240814345,0.6178808351966707
"Rockingham County, VA",51165,38.452246,-78.83815,86568,2025-02-28,1889.1666666666667,0.05454032199399972,
"Monroe County, FL",12087,24.747427,-81.244796,80614,2025-02-28,3588.997668997669,-0.012087218856373427,0.5009407536541364
"Barrow County, GA",13013,33.992491,-83.728597,92792,2025-02-28,2038.1435897435897,0.021342511437129952,0.516342978869474
"Talladega County, AL",1121,33.376936,-86.165876,81132,2025-02-28,1177.0833333333333,0.041053718894547675,
"Payne County, OK",40119,36.0913,-97.007049,83352,2025-02-28,1324.17001583242,0.06148300184419919,
"Henderson County, TX",48213,32.241331,-95.889359,86158,2025-02-28,1470.9583333333333,0.005664409184966912,
"Bartholomew County, IN",18005,39.215015,-85.905294,84003,2025-02-28,1333.5350529100529,0.05695781743788508,0.36435343103823037
"Bullitt County, KY",21029,38.023787,-85.651771,84863,2025-02-28,1636.45,0.054493060979512675,
"Coryell County, TX",48099,31.236375,-97.83252,84878,2025-02-28,1197.1875410451262,0.018047238317587366,0.4620871276983807
"Leavenworth County, KS",20103,39.23513,-94.959527,83518,2025-02-28,1101.1666666666667,0.08687374653742763,0.3972038752764129
"Lewis County, WA",53041,46.61892,-122.839231,86154,2025-02-28,1465.3174603174602,0.06702942421314084,
"Manitowoc County, WI",55071,44.10361,-87.724344,81331,2025-02-28,1053.5,,
"Cape Girardeau County, MO",29031,37.355235,-89.607695,82984,2025-02-28,1005.1127946127946,0.056301540750390844,
"Wagoner County, OK",40145,36.015963,-95.627565,89280,2025-02-28,1581.861111111111,0.04710834413345211,
"Yuba County, CA",6115,39.131905,-121.510607,85722,2025-02-28,1762.952380952381,0.020181143564556914,
"Kosciusko County, IN",18085,41.267835,-85.830509,80364,2025-02-28,1324.2777777777778,0.05246230530276219,
"Bulloch County, GA",13031,32.415313,-81.762378,84327,2025-02-28,1613.6190476190477,0.09366377049549457,
"Umatilla County, OR",41059,45.801243,-118.967455,80053,2025-02-28,1334.472222222222,0.07078813397120487,
"Natrona County, WY",56025,42.842184,-106.335315,79941,2025-02-28,1258.2973322973323,0.029275936863172536,0.21588614406080864
"Floyd County, IN",18043,38.32223,-85.857888,80809,2025-02-28,1173.4722222222224,0.03155943445773679,
"Bedford County, VA",51019,37.320204,-79.485385,81525,2025-02-28,1685.4166666666663,,
"Putnam County, TN",47141,36.163157,-85.503795,83844,2025-02-28,1400.7765151515152,0.04243940673368618,
"Clinton County, MI",26037,42.886259,-84.55428,79720,2025-02-28,1491.5,,
"Lynchburg City, VA",51680,37.39283,-79.190579,79535,2025-02-28,1298.2426470588234,0.020386055312236584,0.46268677183598217
"Wilson County, NC",37195,35.727699,-77.93379,78970,2025-02-28,1105.9722222222224,0.035306277264816055,
"Hancock County, IN",18059,39.815247,-85.829626,86166,2025-02-28,1648.739898989899,0.022241932865522562,0.36196150048093934
"Chelan County, WA",53007,47.530181,-120.344656,79997,2025-02-28,1725.3111111111111,0.03932037201464533,
"Sullivan County, NY",36105,41.698542,-74.698587,79920,2025-02-28,1814.1,0.11721079410762103,
"Oconee County, SC",45073,34.707527,-83.002043,81221,2025-02-28,1616.8,0.03151203796285662,
"James City County, VA",51095,37.297936,-76.75988,82654,2025-02-28,2197.905291005291,0.0693229116927867,0.4439818839270777
"Forrest County, MS",28035,31.309279,-89.287954,78208,2025-02-28,1077.8055555555557,0.020519775565413623,
"Cole County, MO",29051,38.55255,-92.220619,77278,2025-02-28,985.2222222222222,0.10419473279636171,
"Cattaraugus County, NY",36009,42.223696,-78.608393,75600,2025-02-28,935.0,,
