date,name,total,total_ytd,multi_total,multi_total_ytd,rt,multi_rt,zori,lat,lng,pop_2023,total_pc,total_ytd_pc,multi_total_pc,multi_total_ytd_pc,rt_pc,multi_rt_pc,zori_yoy,state,region,running_total,zori_index,running_total_per_10k
2020-07-01,"Pittsburgh, PA",194.0,1123.0,78.0,523.0,1488.0,758.0,1159.3526488803188,40.4397,-79.9763,2422725.0,0.0800751220216904,0.4635276393317442,0.0321951521530508,0.2158726227698149,0.6141844410735845,0.3128708375899039,,PA,Northest,601.0,101.57828714847537,2.480677749228658
2020-08-01,"Pittsburgh, PA",143.0,1266.0,48.0,571.0,1631.0,806.0,1163.404191356059,40.4397,-79.9763,2422725.0,0.0590244456139264,0.5225520849456706,0.0198124013249543,0.2356850240947693,0.673208886687511,0.3326832389148583,,PA,Northest,649.0,101.93326865077535,2.678801762478201
2020-09-01,"Pittsburgh, PA",185.0,1452.0,61.0,632.0,1816.0,867.0,1163.8599046310335,40.4397,-79.9763,2422725.0,0.0763602967732615,0.5993251400798688,0.0251782600171294,0.2608632841118988,0.7495691834607725,0.3578614989319877,,PA,Northest,710.0,101.9731966001766,2.930584362649496
2020-10-01,"Pittsburgh, PA",157.0,1607.0,60.0,692.0,1973.0,927.0,1166.1026243468152,40.4397,-79.9763,2422725.0,0.0648030626670381,0.6633026860250338,0.0247655016561929,0.2856287857680917,0.8143722461278107,0.3826270005881806,,PA,Northest,770.0,102.16969559252655,3.178239379211425
2020-11-01,"Pittsburgh, PA",167.0,1774.0,83.0,775.0,1996.0,933.0,1166.9854074222474,40.4397,-79.9763,2422725.0,0.0689306462764036,0.7322333323014375,0.0342589439577335,0.3198877297258252,0.8238656884293513,0.3851035507538,0.0301689401034501,PA,Northest,853.0,102.24704185366001,3.5208288187887606
2020-12-01,"Pittsburgh, PA",179.0,1958.0,74.0,853.0,2042.0,927.0,1167.6472680037905,40.4397,-79.9763,2422725.0,0.0738837466076422,0.8081808707137624,0.0305441187093046,0.352082881878876,0.8428525730324326,0.3826270005881806,0.0271038074287246,PA,Northest,927.0,102.30503168468267,3.8262700058818067
2021-01-01,"Pittsburgh, PA",208.0,208.0,96.0,96.0,1794.0,672.0,1167.709209592947,40.4397,-79.9763,2422725.0,0.0858537390748021,0.0858537390748021,0.0396248026499086,0.0396248026499086,0.7404884995201684,0.2773736185493607,0.0231045878275835,PA,Northest,1023.0,102.31045878275835,4.2225180323808935
2021-02-01,"Pittsburgh, PA",172.0,380.0,68.0,164.0,1851.0,708.0,1169.5466528973634,40.4397,-79.9763,2422725.0,0.0709944380810863,0.1568481771558885,0.0280675685436853,0.0676923711935939,0.7640157260935516,0.2922329195430765,0.0206608952776263,PA,Northest,1091.0,102.47144892132863,4.503193717817747
2021-03-01,"Pittsburgh, PA",210.0,582.0,64.0,228.0,1943.0,725.0,1176.562946594358,40.4397,-79.9763,2422725.0,0.0866792557966752,0.2402253660650713,0.0264165350999391,0.0941089062935331,0.8019894952997141,0.2992498116789978,0.0206162519103021,PA,Northest,1155.0,103.08619120579199,4.767359068817138
2021-04-01,"Pittsburgh, PA",176.0,758.0,47.0,275.0,2076.0,758.0,1184.8496134802226,40.4397,-79.9763,2422725.0,0.0726454715248325,0.3128708375899039,0.0193996429640177,0.1135085492575509,0.8568863573042751,0.3128708375899039,0.021971918405949,PA,Northest,1202.0,103.81223899569359,4.961355498457316
2021-05-01,"Pittsburgh, PA",187.0,941.0,78.0,353.0,2146.0,830.0,1195.1723467426748,40.4397,-79.9763,2422725.0,0.0771858134951346,0.3884056176412924,0.0321951521530508,0.1457037014106017,0.8857794425698335,0.3425894395773354,0.0301400567625738,PA,Northest,1280.0,104.7166795595748,5.283307019987824
2021-06-01,"Pittsburgh, PA",227.0,1162.0,80.0,427.0,2205.0,837.0,1207.0559804592408,40.4397,-79.9763,2422725.0,0.0936961479325965,0.4796252154082696,0.0330206688749239,0.1762478201199063,0.91013218586509,0.3454787481038912,0.0401744513033137,PA,Northest,1360.0,105.75788057739666,5.613513708737063
2021-07-01,"Pittsburgh, PA",160.0,1261.0,48.0,423.0,2171.0,807.0,1221.6104974418645,40.4397,-79.9763,2422725.0,0.0660413377498478,0.520488293140988,0.0198124013249543,0.1745967866761601,0.8960984015932473,0.3330959972757948,0.0537005272913924,PA,Northest,1408.0,107.03309472970497,5.811637721986606
2021-08-01,"Pittsburgh, PA",174.0,1442.0,51.0,481.0,2202.0,810.0,1234.571079553435,40.4397,-79.9763,2422725.0,0.0718199548029594,0.5951975564705032,0.0210506764077639,0.1985367716104799,0.9088939107822802,0.3343342723586044,0.0611712496191234,PA,Northest,1459.0,108.16865407190508,6.022144486064246
2021-09-01,"Pittsburgh, PA",137.0,1579.0,48.0,529.0,2154.0,797.0,1246.3633806875685,40.4397,-79.9763,2422725.0,0.0565478954483071,0.6517454519188104,0.0198124013249543,0.2183491729354342,0.8890815094573259,0.3289684136664293,0.0708878067955183,PA,Northest,1507.0,109.20185285909132,6.2202684993137884
2021-10-01,"Pittsburgh, PA",138.0,1712.0,46.0,569.0,2135.0,783.0,1253.6733759712256,40.4397,-79.9763,2422725.0,0.0569606538092437,0.7066423139233714,0.0189868846030812,0.2348595073728962,0.8812391005995316,0.3231897966133176,0.0750969509853067,PA,Northest,1553.0,109.84232821462223,6.410137345344602
2021-11-01,"Pittsburgh, PA",157.0,1868.0,50.0,619.0,2125.0,750.0,1257.5466632221976,40.4397,-79.9763,2422725.0,0.0648030626670381,0.771032618229473,0.0206379180468274,0.2554974254197237,0.877111516990166,0.3095687707024115,0.0776027319827339,PA,Northest,1603.0,110.18169163865696,6.616516525812876
2021-12-01,"Pittsburgh, PA",241.0,2109.0,123.0,742.0,2187.0,799.0,1261.5486016782284,40.4397,-79.9763,2422725.0,0.0994747649857082,0.8705073832151813,0.0507692783951954,0.3062667038149191,0.902702535368232,0.3297939303883024,0.0804192638029903,PA,Northest,1726.0,110.53232701610645,7.124209309764831
2022-01-01,"Pittsburgh, PA",368.0,368.0,86.0,86.0,2347.0,789.0,1260.3461873913384,40.4397,-79.9763,2422725.0,0.1518950768246499,0.1518950768246499,0.0354972190405431,0.0354972190405431,0.96874387311808,0.3256663467789369,0.079332231892462,PA,Northest,1812.0,110.42697582393632,7.479181500170262
2022-02-01,"Pittsburgh, PA",335.0,692.0,75.0,161.0,2510.0,796.0,1267.116757337534,40.4397,-79.9763,2422725.0,0.1382740509137438,0.2856287857680917,0.0309568770702411,0.0664540961107843,1.0360234859507371,0.3285556553054928,0.0834255770801928,PA,Northest,1887.0,111.02018868183396,7.788750270872675
2022-03-01,"Pittsburgh, PA",499.0,1183.0,178.0,333.0,2799.0,910.0,1271.4634535879316,40.4397,-79.9763,2422725.0,0.2059664221073378,0.4882931409879371,0.0734709882467056,0.1374485341918707,1.1553106522613998,0.3756101084522593,0.0806590988338273,PA,Northest,2065.0,111.4010304906628,8.523460153339732
2022-04-01,"Pittsburgh, PA",389.0,1641.0,103.0,430.0,3012.0,966.0,1284.5124540720053,40.4397,-79.9763,2422725.0,0.1605630024043174,0.6773364702968765,0.0425141111764645,0.1774860952027159,1.243228183140885,0.398724576664706,0.0841143377673441,PA,Northest,2168.0,112.54433673096162,8.948601265104376
2022-05-01,"Pittsburgh, PA",416.0,2062.0,96.0,526.0,3241.0,984.0,1293.490865735257,40.4397,-79.9763,2422725.0,0.1717074781496042,0.8511077402511634,0.0396248026499086,0.2171108978526246,1.3377498477953544,0.4061542271615639,0.082263047049691,PA,Northest,2264.0,113.33099269707152,9.344849291603463
2022-06-01,"Pittsburgh, PA",412.0,2486.0,165.0,685.0,3426.0,1069.0,1305.81337629374,40.4397,-79.9763,2422725.0,0.170056444705858,1.02611728528826,0.0681051295545305,0.2827394772415359,1.414110144568616,0.4412386878411706,0.0818167487119574,PA,Northest,2429.0,114.41064651690674,10.025900587148767
2022-07-01,"Pittsburgh, PA",360.0,2828.0,100.0,772.0,3626.0,1121.0,1319.7800464732015,40.4397,-79.9763,2422725.0,0.1485930099371575,1.1672806447285595,0.0412758360936548,0.3186494546430156,1.4966618167559258,0.4627021226098711,0.0803607608455483,PA,Northest,2529.0,115.6343556578377,10.438658948085317
2022-08-01,"Pittsburgh, PA",354.0,3139.0,85.0,827.0,3806.0,1155.0,1333.233844469317,40.4397,-79.9763,2422725.0,0.1461164597715382,1.2956484949798264,0.0350844606796066,0.3413511644945258,1.5709583217245044,0.4767359068817137,0.0799166338414227,PA,Northest,2614.0,116.81312879248907,10.789503554881385
2022-09-01,"Pittsburgh, PA",299.0,3331.0,55.0,851.0,3968.0,1162.0,1345.5556328645755,40.4397,-79.9763,2422725.0,0.123414749920028,1.374898100279644,0.0227017098515101,0.3512573651570029,1.6378251761962253,0.4796252154082696,0.0795853390062588,PA,Northest,2669.0,117.8927193389937,11.016520653396485
2022-10-01,"Pittsburgh, PA",275.0,3592.0,43.0,888.0,4105.0,1159.0,1344.6658597105663,40.4397,-79.9763,2422725.0,0.1135085492575509,1.482628032484083,0.0177486095202715,0.3665294245116552,1.6943730716445324,0.47838694032546,0.0725806940494755,PA,Northest,2712.0,117.81476063244982,11.1940067485992
2022-11-01,"Pittsburgh, PA",280.0,3865.0,106.0,994.0,4228.0,1215.0,1341.7816148264058,40.4397,-79.9763,2422725.0,0.1155723410622336,1.5953110650197606,0.0437523862592741,0.4102818107709294,1.745142350039728,0.5015014085379067,0.0669835593920418,PA,Northest,2818.0,117.56205352445059,11.631530611191943
2022-12-01,"Pittsburgh, PA",251.0,4033.0,75.0,1069.0,4238.0,1167.0,1332.945720098404,40.4397,-79.9763,2422725.0,0.1036023485950737,1.664654469657101,0.0309568770702411,0.4412386878411706,1.7492699336490936,0.4816890072129523,0.0565948218920751,PA,Northest,2893.0,116.7878843768996,11.941099381894356
2023-01-01,"Pittsburgh, PA",269.0,269.0,52.0,52.0,4139.0,1133.0,1334.3283490337126,40.4397,-79.9763,2422725.0,0.1110319990919316,0.1110319990919316,0.0214634347687005,0.0214634347687005,1.7084068559163752,0.4676552229411097,0.0586998734018486,PA,Northest,2945.0,116.9090253249504,12.155733729581359
2023-02-01,"Pittsburgh, PA",271.0,540.0,99.0,151.0,4075.0,1157.0,1336.714504616662,40.4397,-79.9763,2422725.0,0.1118575158138047,0.2228895149057363,0.0408630777327183,0.0623265125014188,1.6819903208164362,0.4775614236035869,0.0549260728153946,PA,Northest,3044.0,117.11809164935123,12.564364506908543
2023-03-01,"Pittsburgh, PA",392.0,926.0,105.0,256.0,3968.0,1084.0,1346.024813892929,40.4397,-79.9763,2422725.0,0.1618012774871271,0.3822142422272441,0.0433396278983376,0.1056661403997564,1.6378251761962253,0.4474300632552188,0.0586421576606022,PA,Northest,3149.0,117.93382728424982,12.997760785891918
2023-04-01,"Pittsburgh, PA",374.0,1422.0,109.0,499.0,3953.0,1090.0,1351.5698315132006,40.4397,-79.9763,2422725.0,0.1543716269902692,0.5869423892517723,0.0449906613420838,0.2059664221073378,1.6316338007821771,0.4499066134208381,0.0522045366151322,PA,Northest,3258.0,118.41966167865887,13.447667399312758
2023-05-01,"Pittsburgh, PA",518.0,2040.0,179.0,753.0,4055.0,1173.0,1358.638921288839,40.4397,-79.9763,2422725.0,0.2138088309651322,0.8420270563105594,0.0738837466076422,0.3108070457852211,1.673735153597705,0.4841655573785716,0.0503660731431216,PA,Northest,3437.0,119.03902976463483,14.186504865389178
2023-06-01,"Pittsburgh, PA",471.0,2770.0,131.0,1118.0,4114.0,1139.0,1366.9792790260017,40.4397,-79.9763,2422725.0,0.1944091880011144,1.14334065979424,0.0540713452826878,0.4614638475270614,1.6980878968929614,0.470131773106729,0.0468412284961174,PA,Northest,3568.0,119.76978175279368,14.727218318216059
2023-07-01,"Pittsburgh, PA",462.0,3231.0,194.0,1308.0,4216.0,1233.0,1374.8610632112968,40.4397,-79.9763,2422725.0,0.1906943627526855,1.333622264185989,0.0800751220216904,0.5398879361050057,1.7401892497084894,0.5089310590347647,0.0417349973469338,PA,Northest,3762.0,120.46035518443196,15.527969538432961
2023-08-01,"Pittsburgh, PA",428.0,3659.0,149.0,1465.0,4290.0,1297.0,1380.5476405142854,40.4397,-79.9763,2422725.0,0.1766605784808428,1.5102828426668318,0.0615009957795457,0.6046909987720439,1.770733368417794,0.5353475941347037,0.0354879950289599,PA,Northest,3911.0,120.95859252639418,16.14297949622842
2023-09-01,"Pittsburgh, PA",650.0,4310.0,409.0,1874.0,4641.0,1651.0,1383.2892027162684,40.4397,-79.9763,2422725.0,0.2682929346087566,1.778988535636525,0.1688181696230484,0.7735091683950923,1.9156115531065223,0.6814640539062419,0.0280431138854966,PA,Northest,4320.0,121.198798293688,17.831161192458904
2023-10-01,"Pittsburgh, PA",413.0,4730.0,144.0,1979.0,4779.0,1752.0,1386.5727530325726,40.4397,-79.9763,2422725.0,0.1704692030667946,1.9523470472298756,0.059437203974863,0.81684879629343,1.9725722069157663,0.7231526483608334,0.0311652839397784,PA,Northest,4464.0,121.48649109985716,18.425533232207535
2023-11-01,"Pittsburgh, PA",333.0,5063.0,71.0,2050.0,4832.0,1717.0,1388.9016847875723,40.4397,-79.9763,2422725.0,0.1374485341918707,2.089795581421746,0.0293058436264949,0.8461546399199249,1.9944484000454032,0.7087061057280541,0.0351175403213903,PA,Northest,4535.0,121.69054367936094,18.718591668472484
2023-12-01,"Pittsburgh, PA",357.0,5423.0,131.0,2188.0,4938.0,1773.0,1388.915184088724,40.4397,-79.9763,2422725.0,0.1473547348543479,2.238388591358904,0.0540713452826878,0.9031152937291688,2.0382007863046776,0.7318205739405009,0.0419893047004102,PA,Northest,4666.0,121.69172643931753,19.259305121299363
2024-01-01,"Pittsburgh, PA",449.0,449.0,181.0,181.0,5118.0,1902.0,1394.004113675319,40.4397,-79.9763,2422725.0,0.1853285040605103,0.1853285040605103,0.0747092633295153,0.0747092633295153,2.1124972912732565,0.7850664025013157,0.0447234480814426,PA,Northest,4847.0,122.1376000493229,20.006397754594516
2024-02-01,"Pittsburgh, PA",517.0,966.0,265.0,446.0,5364.0,2068.0,1401.6760525042853,40.4397,-79.9763,2422725.0,0.2133960726041956,0.398724576664706,0.1093809656481854,0.1840902289777007,2.2140358480636477,0.8535842904167827,0.0485979224907511,PA,Northest,5112.0,122.80978758959107,21.100207411076372
2024-03-01,"Pittsburgh, PA",502.0,1704.0,215.0,863.0,5474.0,2178.0,1410.1323317698473,40.4397,-79.9763,2422725.0,0.2072046971901474,0.703340247035879,0.0887430476013579,0.3562104654882416,2.2594392677666675,0.898987710119803,0.0476272927625374,PA,Northest,5327.0,123.55069620292329,21.98763788708995
2024-04-01,"Pittsburgh, PA",502.0,1739.0,178.0,583.0,5602.0,2247.0,1410.6505056091355,40.4397,-79.9763,2422725.0,0.2072046971901474,0.7177867896686583,0.0734709882467056,0.2406381244260079,2.312272337966546,0.9274680370244248,0.0437126315773037,PA,Northest,5505.0,123.59609672112704,22.722347769557008
2024-05-01,"Pittsburgh, PA",474.0,2415.0,150.0,872.0,5558.0,2218.0,1413.1774864216432,40.4397,-79.9763,2422725.0,0.195647463083924,0.9968114416617652,0.0619137541404823,0.3599252907366705,2.2941109700853377,0.915498044557265,0.0401420600265651,PA,Northest,5655.0,123.81750164295087,23.34148531096183
2024-06-01,"Pittsburgh, PA",593.0,2980.0,279.0,1136.0,5680.0,2366.0,1422.6736967916595,40.4397,-79.9763,2422725.0,0.2447657080353733,1.230019915590915,0.1151595827012971,0.4688934980239194,2.3444674901195968,0.9765862819758744,0.0407426934849672,PA,Northest,5934.0,124.64952525950916,24.4930811379748
2024-07-01,"Pittsburgh, PA",547.0,3377.0,217.0,1234.0,5765.0,2389.0,1435.8050151547268,40.4397,-79.9763,2422725.0,0.2257788234322921,1.393884984882725,0.089568564323231,0.5093438173957011,2.379551950799204,0.9860797242774147,0.0443273531952979,PA,Northest,6151.0,125.80004389472333,25.388766781207114
2024-08-01,"Pittsburgh, PA",582.0,4101.0,243.0,1599.0,5919.0,2483.0,1444.0847914031183,40.4397,-79.9763,2422725.0,0.2402253660650713,1.6927220382007864,0.1003002817075813,0.6600006191375414,2.443116738383432,1.0248790102054504,0.0460231498169552,PA,Northest,6394.0,126.52548795188446,26.391769598282924
2024-09-01,"Pittsburgh, PA",449.0,4061.0,150.0,1281.0,5718.0,2224.0,1448.8944603179723,40.4397,-79.9763,2422725.0,0.1853285040605103,1.6762117037633244,0.0619137541404823,0.5287434603597189,2.3601523078351856,0.9179745947228845,0.0474270004225287,PA,Northest,6544.0,126.94689375157273,27.01090713968775
2024-10-01,"Pittsburgh, PA",481.0,4599.0,148.0,1478.0,5786.0,2228.0,1452.2787021692377,40.4397,-79.9763,2422725.0,0.1985367716104799,1.8982757019471876,0.0610882374186092,0.610056857464219,2.388219876378871,0.9196256281666304,0.0473873072963244,PA,Northest,6692.0,127.24340878595828,27.62178951387384
2024-11-01,"Pittsburgh, PA",471.0,5120.0,222.0,1766.0,5924.0,2379.0,1454.8441234306415,40.4397,-79.9763,2422725.0,0.1944091880011144,2.1133228079951296,0.0916323561279138,0.728931265413945,2.445180530188115,0.9819521406680494,0.0474781184048709,PA,Northest,6914.0,127.46818172092276,28.538113075152978
2024-12-01,"Pittsburgh, PA",523.0,5469.0,296.0,1913.0,6090.0,2544.0,1452.7088131132057,40.4397,-79.9763,2422725.0,0.2158726227698149,2.257375475961985,0.1221764748372184,0.7896067444716177,2.5136984181035817,1.05005727022258,0.0459305433156,PA,Northest,7210.0,127.28109355168877,29.759877823525162
2020-01-01,"Richmond, VA",482.0,482.0,132.0,132.0,1533.0,591.0,1174.7400573978832,37.5295,-77.4756,1349732.0,0.3571079295741673,0.3571079295741673,0.0977971923315147,0.0977971923315147,1.1357810291228183,0.4378647020297362,,VA,Southeast,132.0,100.0,0.977971923315147
2020-02-01,"Richmond, VA",724.0,1206.0,354.0,486.0,2257.0,945.0,1178.6104688793898,37.5295,-77.4756,1349732.0,0.5364027821819443,0.8935107117561115,0.2622742885254258,0.3600714808569404,1.672183811304763,0.700138990555162,,VA,Southeast,486.0,100.32946960964964,3.6007148085694047
2020-03-01,"Richmond, VA",557.0,1758.0,141.0,627.0,2814.0,1086.0,1186.2634868545397,37.5295,-77.4756,1349732.0,0.4126745161261643,1.3024807887788097,0.1044651827177543,0.4645366635746948,2.084858327430928,0.8046041732729164,,VA,Southeast,627.0,100.98093441047557,4.6453666357469485
2020-04-01,"Richmond, VA",506.0,2263.0,107.0,734.0,3320.0,1193.0,1194.006422214644,37.5295,-77.4756,1349732.0,0.3748892372708063,1.6766291382289225,0.0792749968141823,0.5438116603888772,2.459747564701733,0.8838791700870988,,VA,Southeast,734.0,101.64005344803147,5.438116603888772
2020-05-01,"Richmond, VA",1077.0,3340.0,721.0,1455.0,4397.0,1914.0,1198.3718451964112,37.5295,-77.4756,1349732.0,0.7979361828866768,2.474565321115599,0.5341801187198645,1.0779917791087417,3.25768374758841,1.4180592888069632,,VA,Southeast,1455.0,102.01166101808717,10.779917791087417
2020-06-01,"Richmond, VA",786.0,4128.0,351.0,1806.0,5183.0,2265.0,1206.4433487578765,37.5295,-77.4756,1349732.0,0.5823378270649284,3.0583849238219143,0.2600516250633459,1.3380434041720874,3.840021574653339,1.6781109138703092,,VA,Southeast,1806.0,102.69874949443863,13.380434041720875
2020-07-01,"Richmond, VA",832.0,4973.0,386.0,2192.0,6015.0,2651.0,1208.7463960512137,37.5295,-77.4756,1349732.0,0.6164186668168199,3.684435132307747,0.2859826987876112,1.6240261029596987,4.456440241470159,1.96409361265792,,VA,Southeast,2192.0,102.89479689052712,16.240261029596986
2020-08-01,"Richmond, VA",516.0,5290.0,117.0,2102.0,6531.0,2768.0,1217.606856519698,37.5295,-77.4756,1349732.0,0.3822981154777393,3.919296571467521,0.0866838750211153,1.5573461990973023,4.838738356947898,2.0507774876790354,,VA,Southeast,2309.0,103.64904549324447,17.107099779808138
2020-09-01,"Richmond, VA",752.0,6040.0,329.0,2431.0,7283.0,3097.0,1220.800638937056,37.5295,-77.4756,1349732.0,0.5571476411613564,4.474962436987491,0.2437520930080934,1.8010982921053955,5.395885998109255,2.294529580687129,,VA,Southeast,2638.0,103.92091690830732,19.544620709889077
2020-10-01,"Richmond, VA",554.0,6627.0,28.0,2399.0,7837.0,3125.0,1226.6062090381772,37.5295,-77.4756,1349732.0,0.4104518526640844,4.909863587734454,0.0207448589794122,1.7773898818432103,5.806337850773339,2.315274439666541,,VA,Southeast,2666.0,104.41511731158471,19.752069299683196
2020-11-01,"Richmond, VA",635.0,7258.0,157.0,2556.0,8112.0,3211.0,1231.340665603658,37.5295,-77.4756,1349732.0,0.4704637661402411,5.377363802591923,0.116319387848847,1.8937092696920572,6.010082001463995,2.3789907922461646,0.0497734303226453,VA,Southeast,2823.0,104.81813894481033,20.915263178171664
2020-12-01,"Richmond, VA",725.0,8039.0,178.0,2795.0,8146.0,3001.0,1234.7259483489463,37.5295,-77.4756,1349732.0,0.5371436700026376,5.955997190553384,0.1318780320834061,2.0707814588377547,6.035272187367566,2.223404349900573,0.0538527216604542,VA,Southeast,3001.0,105.10631186646818,22.23404349900573
2021-01-01,"Richmond, VA",529.0,529.0,69.0,69.0,8193.0,2938.0,1236.1475510797136,37.5295,-77.4756,1349732.0,0.3919296571467521,0.3919296571467521,0.0511212596278372,0.0511212596278372,6.070093914940151,2.1767284171968955,0.0522732610462364,VA,Southeast,3070.0,105.22732610462364,22.745256095284102
2021-02-01,"Richmond, VA",557.0,1063.0,69.0,73.0,8026.0,2653.0,1239.0267418292983,37.5295,-77.4756,1349732.0,0.4126745161261643,0.7875637533969707,0.0511212596278372,0.0540848109106104,5.946365648884371,1.965575388299307,0.0512605941871122,VA,Southeast,3139.0,105.47241783631809,23.25646869156247
2021-03-01,"Richmond, VA",1240.0,2303.0,656.0,729.0,8709.0,3168.0,1245.559000272646,37.5295,-77.4756,1349732.0,0.9187008976596835,1.706264651056654,0.4860224103748004,0.5401072212854108,6.452392030417891,2.347132615956353,0.0499851121400798,VA,Southeast,3795.0,106.02847774099327,28.116692795310477
2021-04-01,"Richmond, VA",721.0,3025.0,103.0,832.0,8924.0,3164.0,1263.0371092494756,37.5295,-77.4756,1349732.0,0.5341801187198645,2.241185657597212,0.0763114455314091,0.6164186668168199,6.611682911866948,2.3441690646735798,0.0578143347895845,VA,Southeast,3898.0,107.51630552610723,28.879807250624566
2021-05-01,"Richmond, VA",661.0,3675.0,62.0,881.0,8508.0,2505.0,1281.4190040038352,37.5295,-77.4756,1349732.0,0.4897268494782668,2.7227627410478523,0.0459350448829841,0.6527221700307914,6.303473578458538,1.8559239908366996,0.0692999916013654,VA,Southeast,3960.0,109.08106826988192,29.33915769945441
2021-06-01,"Richmond, VA",690.0,4383.0,126.0,1007.0,8412.0,2280.0,1305.6527676767112,37.5295,-77.4756,1349732.0,0.5112125962783723,3.247311318098704,0.0933518654073549,0.7460740354381462,6.232348347671982,1.6892242311807084,0.0822329693482732,VA,Southeast,4086.0,111.14397261372078,30.272676353527963
2021-07-01,"Richmond, VA",590.0,4887.0,150.0,1071.0,8170.0,2044.0,1327.7023882653202,37.5295,-77.4756,1349732.0,0.437123814209043,3.620718779728124,0.1111331731039939,0.793490855962517,6.053053495064205,1.5143747054970913,0.0984126964950773,VA,Southeast,4236.0,113.02095130783718,31.3840080845679
2021-08-01,"Richmond, VA",1201.0,6084.0,814.0,1885.0,8855.0,2741.0,1349.286734708389,37.5295,-77.4756,1349732.0,0.8898062726526451,4.507561501097996,0.6030826860443407,1.3965735420068577,6.560561652239112,2.0307735165203167,0.1081464657361352,VA,Southeast,5050.0,114.85832344026277,37.41483494501131
2021-09-01,"Richmond, VA",550.0,6735.0,136.0,2125.0,8653.0,2548.0,1363.6618460066825,37.5295,-77.4756,1349732.0,0.4074883013813112,4.98987947236933,0.1007607436142878,1.574386618973248,6.410902312459066,1.887782167126511,0.117022552670037,VA,Southeast,5186.0,116.08200788072827,38.422442381154184
2021-10-01,"Richmond, VA",860.0,7595.0,329.0,2454.0,8959.0,2849.0,1372.525045155185,37.5295,-77.4756,1349732.0,0.6371635257962321,5.627042998165562,0.2437520930080934,1.8181387119813412,6.637613985591213,2.1107894011551926,0.1189614360679189,VA,Southeast,5515.0,116.83648961417106,40.85996331123512
2021-11-01,"Richmond, VA",1117.0,8821.0,764.0,3337.0,9441.0,3456.0,1379.339023095985,37.5295,-77.4756,1349732.0,0.8275716957144086,6.53537146633554,0.5660382950096761,2.4723426576535195,6.994721915165381,2.560508308316021,0.1201928610225602,VA,Southeast,6279.0,117.41653095164733,46.52034626133188
2021-12-01,"Richmond, VA",758.0,9579.0,375.0,3712.0,9474.0,3653.0,1389.4333247267189,37.5295,-77.4756,1349732.0,0.5615929680855163,7.096964434421055,0.2778329327599849,2.7501755904135043,7.01917121324826,2.7064632089926,0.1252969345826453,VA,Southeast,6654.0,118.27581054862415,49.29867558893173
2022-01-01,"Richmond, VA",483.0,483.0,170.0,170.0,9428.0,3754.0,1401.282455082257,37.5295,-77.4756,1349732.0,0.3578488173948606,0.3578488173948606,0.1259509295178598,0.1259509295178598,6.985090373496368,2.7812928788826228,0.1335883437687566,VA,Southeast,6824.0,119.28447031815517,50.55818488411033
2022-02-01,"Richmond, VA",775.0,1216.0,411.0,581.0,9646.0,4096.0,1411.4674556240072,37.5295,-77.4756,1349732.0,0.5741880610373022,0.9009195899630444,0.3045048943049435,0.4304558238228033,7.146603918407506,3.034676513559729,0.1391743276986237,VA,Southeast,7235.0,120.15147067943599,53.60323382715976
2022-03-01,"Richmond, VA",1472.0,2653.0,985.0,1564.0,9878.0,4425.0,1422.3595463611457,37.5295,-77.4756,1349732.0,1.0905868720605274,1.965575388299307,0.7297745033828938,1.1587485515643106,7.318489892808349,3.2784286065678225,0.14194473810538,VA,Southeast,8220.0,121.07866224565065,60.900978860988694
2022-04-01,"Richmond, VA",1206.0,3820.0,726.0,2277.0,10363.0,5048.0,1435.6638375709551,37.5295,-77.4756,1349732.0,0.8935107117561115,2.8301914750483803,0.5378845578233309,1.6870015677186287,7.677820485844597,3.740001718859744,0.1366758957890461,VA,Southeast,8946.0,122.21119289581672,66.27982443922201
2022-05-01,"Richmond, VA",784.0,4604.0,299.0,2576.0,10486.0,5285.0,1454.806514477894,37.5295,-77.4756,1349732.0,0.5808560514235419,3.411047526471922,0.2215254583872946,1.9085270261059235,7.768949687789872,3.915592132364055,0.1353089894346064,VA,Southeast,9245.0,123.84071738392697,68.49507902309496
2022-06-01,"Richmond, VA",751.0,5308.0,302.0,2832.0,10547.0,5461.0,1475.5643262387136,37.5295,-77.4756,1349732.0,0.5564067533406631,3.93263255224,0.2237481218493745,2.0981943082034062,7.814143844852163,4.045988388806075,0.1301353336571593,VA,Southeast,9547.0,125.60773057378954,70.7325602415887
2022-07-01,"Richmond, VA",1277.0,6621.0,823.0,3719.0,11234.0,6134.0,1498.1584479949056,37.5295,-77.4756,1349732.0,0.9461137470253356,4.905418260810294,0.6097506764305803,2.755361805158357,8.323133777668456,4.544605892132661,0.1283842382420437,VA,Southeast,10370.0,127.53106004688499,76.8300670058945
2022-08-01,"Richmond, VA",1062.0,7689.0,690.0,4409.0,11095.0,6010.0,1521.3084492362198,37.5295,-77.4756,1349732.0,0.7868228655762773,5.696686453310731,0.5112125962783723,3.26657440143673,8.220150370592087,4.452735802366693,0.1274908513534067,VA,Southeast,11060.0,129.5017088806868,81.94219296867823
2022-09-01,"Richmond, VA",472.0,8161.0,81.0,4490.0,11017.0,5955.0,1529.8762540059813,37.5295,-77.4756,1349732.0,0.3496990513672344,6.046385504677966,0.0600119134761567,3.3265863149128863,8.16236112057801,4.411986972228561,0.121888288130989,VA,Southeast,11141.0,130.2310451041182,82.5423121034398
