RegionID,SizeRank,name,RegionType,StateName,date,zori,lat,lng,rank
394714,40,"Jacksonville, FL",msa,FL,2015-05-31,1022.957078681152,30.3322,-81.6749,32.0
394862,41,"Milwaukee, WI",msa,WI,2015-05-31,916.1106107992694,43.0642,-87.9675,42.0
394935,42,"Oklahoma City, OK",msa,OK,2015-05-31,946.2921469245244,35.4676,-97.5136,38.0
395012,43,"Raleigh, NC",msa,NC,2015-05-31,1140.426485531052,35.8324,-78.6429,25.0
394849,44,"Memphis, TN",msa,TN,2015-05-31,918.8498500864696,35.1087,-89.9663,41.0
395022,45,"Richmond, VA",msa,VA,2015-05-31,999.2976238899316,37.5295,-77.4756,34.0
394807,46,"Louisville, KY",msa,KY,2015-05-31,849.7549632391837,38.1663,-85.6485,48.0
394910,47,"New Orleans, LA",msa,LA,2015-05-31,1149.4608248878144,30.0687,-89.9288,24.0
395053,48,"Salt Lake City, UT",msa,UT,2015-05-31,996.019382327379,40.7776,-111.9311,35.0
394669,49,"Hartford, CT",msa,CT,2015-05-31,1187.4035030664106,41.7661,-72.6834,20.0
394425,50,"Buffalo, NY",msa,NY,2015-05-31,820.2453440889078,42.9018,-78.8487,49.0
394913,1,"New York, NY",msa,NY,2015-06-30,2395.172641966325,40.6943,-73.9249,3.0
753899,2,"Los Angeles, CA",msa,CA,2015-06-30,1892.6771382533009,34.1141,-118.4068,5.0
394463,3,"Chicago, IL",msa,IL,2015-06-30,1421.8045320901003,41.8375,-87.6866,10.0
394514,4,"Dallas, TX",msa,TX,2015-06-30,1145.4821987980265,32.7935,-96.7667,26.0
394692,5,"Houston, TX",msa,TX,2015-06-30,1272.1963720386518,29.786,-95.3885,15.0
395209,6,"Washington, DC",msa,VA,2015-06-30,1764.6898646949944,38.9047,-77.0163,6.0
394974,7,"Philadelphia, PA",msa,PA,2015-06-30,1270.1461681014175,40.0077,-75.1339,16.0
394856,8,"Miami, FL",msa,FL,2015-06-30,1539.027218255065,25.784,-80.2101,8.0
394347,9,"Atlanta, GA",msa,GA,2015-06-30,1077.16702207108,33.7628,-84.422,30.0
394404,10,"Boston, MA",msa,MA,2015-06-30,2041.923261391713,42.3188,-71.0852,4.0
394976,11,"Phoenix, AZ",msa,AZ,2015-06-30,988.975156851224,33.5722,-112.0892,37.0
395057,12,"San Francisco, CA",msa,CA,2015-06-30,2439.5246087105324,37.7558,-122.4449,2.0
395025,13,"Riverside, CA",msa,CA,2015-06-30,1376.3051840431583,33.9381,-117.3949,11.0
394532,14,"Detroit, MI",msa,MI,2015-06-30,903.4040432251346,42.3834,-83.1024,43.0
395078,15,"Seattle, WA",msa,WA,2015-06-30,1430.7007810935584,47.6211,-122.3244,9.0
394865,16,"Minneapolis, MN",msa,MN,2015-06-30,1187.639193575768,44.9635,-93.2678,20.0
395056,17,"San Diego, CA",msa,CA,2015-06-30,1720.856723886156,32.8313,-117.1222,7.0
395148,18,"Tampa, FL",msa,FL,2015-06-30,1093.7658100427504,27.9945,-82.4447,28.0
394530,19,"Denver, CO",msa,CO,2015-06-30,1345.540441178002,39.762,-104.8758,13.0
394358,20,"Baltimore, MD",msa,MD,2015-06-30,1372.5955880537451,39.3051,-76.6144,12.0
395121,21,"St. Louis, MO",msa,MO,2015-06-30,893.965436664956,38.6359,-90.2451,46.0
394943,22,"Orlando, FL",msa,FL,2015-06-30,1185.6450726374396,28.4773,-81.337,21.0
394458,23,"Charlotte, NC",msa,NC,2015-06-30,1080.5377949255228,35.2083,-80.8303,29.0
395055,24,"San Antonio, TX",msa,TX,2015-06-30,1066.5070535953555,29.4632,-98.5238,31.0
394998,25,"Portland, OR",msa,OR,2015-06-30,1229.1341936185413,45.5371,-122.65,18.0
395045,26,"Sacramento, CA",msa,CA,2015-06-30,1308.2319833093245,38.5677,-121.4685,14.0
394982,27,"Pittsburgh, PA",msa,PA,2015-06-30,995.2743887885964,40.4397,-79.9763,36.0
